	annotation network number	LQ-01-61-02_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
1550	2496.0	0.0005996456522926789	5.03	561.2828	{13232, 14457, 13765}	{'[M+HFA+K]+', '[M+Na]+', '[M-H+2Na]+'}	476.3158	non anotated	not interesting
11933	8416x	4.52442528549814e-05	5.03	361.3106	{8416}	{nan}	0.0	non anotated	not interesting
2733	10616x	0.00013167698391131733	5.03	431.3541	{10616}	{nan}	0.0	non anotated	not interesting
10698	6812x	4.2240281630707906e-05	5.04	323.2587	{6812}	{nan}	0.0	non anotated	not interesting
1557	2510.0	0.0005840328813626932	5.04	475.3189	{11473, 12362}	{'[M+Na]+', '[M+H]+'}	452.3295	annotated	not interesting
1558	2511.0	0.00013800674326627855	5.04	427.3216	{10422, 9078}	{'[M+Na]+', '[M+HFA+NH4]+'}	363.2815	non anotated	not interesting
8992	4740x	0.00011445155335705696	5.04	289.1878	{4740}	{nan}	0.0	non anotated	not interesting
1559	2512.0	9.909320424052351e-05	5.04	307.2631	{4441, 5822}	{'[M+NH4]+', '[M+ACN+H]+'}	265.2295	annotated	not interesting
1563	2517.0	4.579579664638122e-05	5.04	341.2691	{1004, 7676}	{'[M+NH4]+', '[M+ACN+2H]2+'}	323.2352	non anotated	not interesting
3379	11454x	0.00014668019324796757	5.04	453.3007	{11454}	{nan}	0.0	non anotated	not interesting
10049	6018x	0.00012745171681553257	5.05	310.7086	{6018}	{nan}	0.0	non anotated	not interesting
1570	2528.0	0.0052364995080605445	5.05	479.3507	{11691, 10132, 10886, 12511}	{'[M+Na]+', '[M-2H2O+H]+', '[M-H2O+H]+', '[M+H]+'}	456.3609	annotated	not interesting
9933	5873x	5.969715126282438e-05	5.05	308.6931	{5873}	{nan}	0.0	non anotated	not interesting
1569	2526.0	0.0012886606138661505	5.05	513.3561	{12304, 11586, 13611, 13460}	{'[M+NH4]+', '[M+Na]+', '[M-2H2O+H]+', '[M-H2O+H]+'}	490.3664	annotated	not interesting
1567	2524.0	0.00014213890516515533	5.06	261.2218	{3542}	{'[M+ACN+NH4]+'}	202.1638	annotated	not interesting
1573	2532.0	0.0020557733809066147	5.06	319.225	{6604, 5199}	{'[M+Na]+', '[M+H]+'}	296.2357	annotated	not interesting
1539	2482.0	0.0002605050379652408	5.06	427.3573	{10438}	{'[2M-CO2+K]+'}	216.1901	non anotated	not interesting
12982	9731x	0.0002763081595304822	5.06	409.3473	{9731}	{nan}	0.0	non anotated	not interesting
1592	2564.0	0.0002021373039953499	5.06	298.1931	{5237}	{'[M+H]+'}	297.1845	non anotated	not interesting
5691	14849x	0.00020855887289026698	5.07	592.2112	{14849}	{nan}	0.0	non anotated	not interesting
5638	14779x	0.00013376750442549342	5.07	585.3963	{14779}	{nan}	0.0	non anotated	not interesting
9587	5471x	0.00013636077332740664	5.07	301.7129	{5471}	{nan}	0.0	non anotated	not interesting
1576	2536.0	0.0004657630332472544	5.07	490.2587	{10322, 12903}	{'[M-CO2+NH4]+', '[M+K]+'}	451.2968	non anotated	not interesting
1585	2555.0	7.289721219235305e-05	5.08	503.2423	{13340, 5117}	{'[2M+K]+', '[M+HFA+NH4]+'}	232.1388	non anotated	not interesting
10007	5971x	0.000483260555947745	5.09	309.7012	{5971}	{nan}	0.0	non anotated	not interesting
5568	14676x	0.00043235555484447103	5.09	577.2053	{14676}	{nan}	0.0	non anotated	not interesting
4517	13150x	0.0008680700637072001	5.11	497.29	{13150}	{nan}	0.0	non anotated	not interesting
1599	2574.0	0.0003797351164954981	5.11	321.2415	{6712, 5210, 5251, 6323}	{'[2M+HFA+2H]2+', '[M+NH4]+', '[M+H]+', '[M-H2O+NH4]+'}	297.2353	annotated	not interesting
1600	2575.0	0.0006212281573965693	5.11	469.3313	{12117, 3333}	{'[2M-CO2+K]+', '[M+NH4]+'}	237.1782	non anotated	not interesting
1612	2598.0	0.000320613138541573	5.11	485.2893	{12705}	{'[2M+HFA+K]+'}	200.1585	non anotated	not interesting
1596	2571.0	0.00031529654943282336	5.12	317.6986	{6499}	{'[2M+HFA+2H]2+'}	293.6893	non anotated	not interesting
2411	10214x	0.00023256763901740573	5.12	423.3267	{10214}	{nan}	0.0	non anotated	not interesting
10927	7099x	0.00033098567830402444	5.12	329.2114	{7099}	{nan}	0.0	non anotated	not interesting
4870	13671x	6.341158415050698e-05	5.13	515.372	{13671}	{nan}	0.0	non anotated	not interesting
12900	9637x	8.18500405591256e-05	5.13	407.3321	{9637}	{nan}	0.0	non anotated	not interesting
10968	7149x	8.543988943745672e-05	5.13	330.2145	{7149}	{nan}	0.0	non anotated	not interesting
1604	2583.0	0.0017864821561528355	5.13	439.3577	{10891, 3086}	{'[M+HFA+H]+', '[2M+K]+'}	200.1953	annotated	not interesting
1606	2586.0	0.00016173907606379677	5.13	1327.5674	{15238, 15338, 16139, 15445, 15420}	{'[M+Na]+', '[M+H]+', '[M+NH4]+', '[2M+Na]+', '[M-H2O+H]+'}	652.2893	non anotated	not interesting
1613	2600.0	0.0003399123779377873	5.14	431.3163	{10323, 10597}	{'[2M+HFA+2H]2+', '[M+NH4]+'}	407.3073	non anotated	not interesting
2863	10782x	0.0002784867051778785	5.15	437.3421	{10782}	{nan}	0.0	annotated	not interesting
4575	13229x	0.00035877057068396044	5.15	499.3055	{13229}	{nan}	0.0	non anotated	not interesting
4182	12624x	0.000172820668802858	5.16	483.2745	{12624}	{nan}	0.0	non anotated	not interesting
1620	2610.0	0.0007035260263965678	5.16	338.2694	{4256, 6243, 6603, 7533, 5200, 4251}	{'[M+ACN+H]+', '[M+Na]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	296.2356	annotated	not interesting
10365	6402x	0.00015296128278798524	5.17	316.6908	{6402}	{nan}	0.0	non anotated	not interesting
4027	12389x	0.00043892367740200165	5.17	475.3783	{12389}	{nan}	0.0	non anotated	not interesting
3326	11390x	0.00010041824895288684	5.17	451.3211	{11390}	{nan}	0.0	non anotated	not interesting
1627	2626.0	4.8645457011491245e-05	5.18	480.3853	{12524, 5869}	{'[M+ACN+K]+', '[2M+Na]+'}	228.7001	non anotated	not interesting
1625	2621.0	0.0008867245096880796	5.18	967.6996	{13082, 16092, 12309, 11591}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+', '[2M+Na]+'}	472.3555	annotated	not interesting
10448	6506x	0.0002799398713151814	5.18	317.699	{6506}	{nan}	0.0	non anotated	not interesting
1631	2635.0	5.148060350696344e-05	5.19	411.3266	{7430, 8136, 9804, 8658, 8790}	{'[M+Na]+', '[M+ACN+NH4]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	352.2627	non anotated	not interesting
9402	5243x	0.00012785673206206275	5.19	298.1936	{5243}	{nan}	0.0	non anotated	not interesting
6655	1756x	0.0002658079672076425	5.2	207.1746	{1756}	{nan}	0.0	non anotated	not interesting
1623	2618.0	0.0006542501202946088	5.2	421.3475	{10137}	{'[M+Na]+'}	398.3567	annotated	not interesting
1641	2648.0	0.0002466988105240832	5.21	551.2986	{13932, 14318}	{'[M+Na]+', '[M+H]+'}	528.3092	non anotated	not interesting
10000	5962x	9.29860927530811e-05	5.21	309.7009	{5962}	{nan}	0.0	non anotated	not interesting
13064	9834x	6.479244676907623e-05	5.21	411.3631	{9834}	{nan}	0.0	non anotated	not interesting
3785	12035x	7.033661100942415e-05	5.22	467.316	{12035}	{nan}	0.0	non anotated	not interesting
3601	11770x	0.0001183951919365409	5.22	459.3476	{11770}	{nan}	0.0	non anotated	not interesting
1645	2653.0	0.00014226631492068664	5.22	949.7515	{16072, 12986, 13175}	{'[M+Na]+', '[M+NH4]+', '[2M+H]+'}	474.3722	annotated	not interesting
3907	12200x	5.7130888121809205e-05	5.23	471.2759	{12200}	{nan}	0.0	non anotated	not interesting
5092	13987x	0.00013533415880881498	5.23	532.1897	{13987}	{nan}	0.0	non anotated	not interesting
1648	2657.0	0.0008746186153560034	5.23	941.6854	{13570, 12211, 12851, 12853, 12854, 16051, 12227, 12228, 12237, 10446, 11474, 11475, 10709, 10711, 10712, 11479, 11483, 13021, 13028, 13031, 13032, 15980}	{'[2M-2H2O+H]+', '[M+ACN+H]+', '[M-2H2O+H]+', '[M+Na]+', '[M+H]+', '[2M+H]+', '[M+NH4]+', '[M-CO2+H]+', '[M-H2O+H]+'}	470.34	annotated	not interesting
10750	6875x	0.0001622485560068779	5.23	324.6883	{6875}	{nan}	0.0	non anotated	not interesting
10994	7181x	0.0002826322841382462	5.23	330.6703	{7181}	{nan}	0.0	non anotated	not interesting
3068	11051x	0.0013487479085780177	5.24	442.3766	{11051}	{nan}	0.0	non anotated	not interesting
10025	5990x	0.0006752902914465003	5.24	310.1568	{5990}	{nan}	0.0	non anotated	not interesting
1655	2671.0	0.00448933202971882	5.24	481.2955	{12556}	{'[M+Na]+'}	458.3051	non anotated	not interesting
3191	11220x	0.00011913838829958455	5.24	445.3678	{11220}	{nan}	0.0	non anotated	not interesting
1652	2666.0	0.0006626155011483349	5.24	499.3056	{13230}	{'[M+Na]+'}	476.3155	non anotated	not interesting
1650	2663.0	9.511913760754592e-05	5.24	459.2507	{10755, 11739}	{'[M+Na]+', '[M+H]+'}	436.2617	non anotated	not interesting
7007	2175x	0.00031149386953851685	5.24	219.1019	{2175}	{nan}	0.0	non anotated	not interesting
2867	10790x	0.00022653001367509845	5.24	437.3426	{10790}	{nan}	0.0	annotated	not interesting
4518	13152x	0.0006923038370864692	5.25	497.2903	{13152}	{nan}	0.0	non anotated	not interesting
3276	1132x	0.00012289378613429368	5.25	189.1638	{1132}	{nan}	0.0	non anotated	not interesting
1656	2673.0	7.525436383662356e-05	5.25	621.4497	{15146, 5951}	{'[M+NH4]+', '[2M+K]+'}	291.2444	non anotated	not interesting
4268	12755x	0.00014314692208759294	5.25	485.3633	{12755}	{nan}	0.0	annotated	not interesting
4244	12709x	0.00018597336604012177	5.25	485.2895	{12709}	{nan}	0.0	non anotated	not interesting
11309	7606x	0.00013802502689063483	5.26	339.6938	{7606}	{nan}	0.0	non anotated	not interesting
10447	6505x	0.00020359231210053302	5.26	317.699	{6505}	{nan}	0.0	non anotated	not interesting
4900	13706x	0.0004901271819591333	5.26	517.353	{13706}	{nan}	0.0	non anotated	not interesting
8366	3945x	8.72981733854104e-05	5.26	272.2588	{3945}	{nan}	0.0	non anotated	not interesting
1660	2679.0	0.00010002255238931423	5.26	533.2887	{13545, 14017}	{'[M+Na]+', '[M+H]+'}	510.299	non anotated	not interesting
5862	15130x	0.00013222163497518365	5.27	619.4004	{15130}	{nan}	0.0	non anotated	not interesting
1661	2682.0	0.0020719904219585706	5.27	965.6144	{12633, 16089, 11087}	{'[2M-H+2Na]+', '[M+Na]+', '[M-H2O+H]+'}	460.3208	non anotated	not interesting
12189	8745x	0.00017275354163249674	5.27	373.2745	{8745}	{nan}	0.0	non anotated	not interesting
1664	2686.0	0.0003965936437931858	5.27	504.3693	{11109, 11110, 12812, 13367, 12824, 13371, 2718}	{'[M-H2O+2H]2+', '[M+H]+', '[M+NH4]+', '[M-CO2+H]+'}	486.3349	annotated	not interesting
3327	11393x	0.00030549399407202695	5.27	451.3212	{11393}	{nan}	0.0	non anotated	not interesting
7922	3347x	5.078190113395314e-05	5.28	255.2323	{3347}	{nan}	0.0	annotated	not interesting
1667	2690.0	5.682911308181875e-05	5.28	407.332	{1088, 9632}	{'[M-CO2+K]+', '[2M+Na]+'}	192.1731	non anotated	not interesting
10654	6763x	0.0001635786682240571	5.28	322.6717	{6763}	{nan}	0.0	non anotated	not interesting
3978	12315x	0.000639123503296276	5.28	473.3636	{12315}	{nan}	0.0	annotated	not interesting
1668	2691.0	0.0006015756578649677	5.28	520.376	{13760, 12333, 10893, 11700, 12508}	{'[M+ACN+Na]+', '[M+Na]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	456.361	annotated	not interesting
1671	2695.0	0.0002416590063933676	5.28	321.2411	{6377, 4346, 6710}	{'[M+NH4]+', '[M+Na]+', '[M-H2O+H]+'}	298.2515	non anotated	not interesting
1674	2701.0	0.004402598785789121	5.29	481.3659	{10240, 11008, 12416, 12576, 10247, 11789, 11793}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	458.3764	annotated	not interesting
1692	2735.0	5.6758741536213965e-05	5.29	149.1326	{378}	{'[M+NH4]+'}	131.0977	non anotated	not interesting
4627	13304x	0.0004482997962670794	5.29	501.3569	{13304}	{nan}	0.0	non anotated	not interesting
12987	9737x	0.0003788033528570099	5.29	409.3474	{9737}	{nan}	0.0	non anotated	not interesting
5816	1503x	0.0002754069348821896	5.3	201.0907	{1503}	{nan}	0.0	non anotated	not interesting
9848	5775x	6.693976478146724e-05	5.31	306.6741	{5775}	{nan}	0.0	non anotated	not interesting
1685	2724.0	0.00012937701909029097	5.32	516.334	{13225, 13683}	{'[M+NH4]+', '[M+H]+'}	498.299	non anotated	not interesting
1687	2726.0	0.0001158927467031386	5.32	421.2743	{10112, 8357}	{'[M+HFA+K]+', '[M+Na]+'}	336.3061	annotated	not interesting
1682	2719.0	0.0002792562709856434	5.32	541.3726	{14152, 13618, 13315, 14060}	{'[M+NH4]+', '[M-CO2+K]+', '[M+Na]+', '[M-H2O+H]+'}	518.3837	non anotated	not interesting
1684	2722.0	7.602416826295477e-05	5.32	261.2218	{1136, 3541}	{'[M+ACN+NH4]+', '[2M+H]+'}	130.1054	annotated	not interesting
1691	2734.0	0.00013252764235500793	5.33	280.1915	{4225, 4274}	{'[2M+HFA+2H]2+', '[M+Na]+'}	256.1831	non anotated	not interesting
2413	10217x	0.00012180600781635285	5.33	423.3268	{10217}	{nan}	0.0	non anotated	not interesting
1738	2805.0	4.4226653513276094e-05	5.33	287.2371	{4633}	{'[2M+Na]+'}	132.1215	annotated	not interesting
1693	2737.0	0.00013817028071000555	5.33	425.2154	{9480, 10293}	{'[M+Na]+', '[M+H]+'}	402.2261	annotated	not interesting
1704	2755.0	0.006329321468960584	5.34	901.5629	{12104, 12946, 15976, 10645}	{'[M+Na]+', '[M-2H2O+H]+', '[2M-2H2O+H]+', '[M+H]+'}	468.2881	annotated	not interesting
9445	5294x	0.00027912494704836666	5.34	299.2005	{5294}	{nan}	0.0	non anotated	not interesting
3024	10996x	0.004996626729087544	5.34	441.3727	{10996}	{nan}	0.0	annotated	not interesting
1721	2780.0	0.00021153343332967157	5.34	290.1955	{4801}	{'[M+ACN+K]+'}	210.2034	non anotated	not interesting
1705	2757.0	0.00018097233951957497	5.34	391.3377	{9181, 1758}	{'[2M-CO2+Na]+', '[M+H]+'}	206.1683	non anotated	not interesting
2864	10784x	0.0030403398334953283	5.34	437.3422	{10784}	{nan}	0.0	annotated	not interesting
1697	2743.0	0.00020250345790589854	5.34	485.3628	{11218, 12751}	{'[M+Na]+', '[M-H2O+H]+'}	462.3723	annotated	not interesting
1716	2772.0	0.003692071397617019	5.35	518.3606	{11589, 13718}	{'[M+ACN+Na]+', '[M+H]+'}	454.345	annotated	not interesting
5313	14324x	7.090296799024233e-05	5.35	551.3777	{14324}	{nan}	0.0	non anotated	not interesting
1709	2762.0	0.00010756650766686664	5.35	361.2573	{1571, 8411}	{'[2M+K]+', '[M+ACN+H]+'}	161.1464	annotated	not interesting
11194	7454x	0.00013441055215763264	5.35	336.1921	{7454}	{nan}	0.0	non anotated	not interesting
10014	5979x	0.00019205759526294338	5.35	309.7103	{5979}	{nan}	0.0	non anotated	not interesting
9341	5163x	0.0004105016106556898	5.35	297.1849	{5163}	{nan}	0.0	non anotated	not interesting
1715	2771.0	0.005102868087384781	5.35	473.3629	{12312, 10759}	{'[M+Na]+', '[M+ACN+NH4]+'}	414.3007	annotated	not interesting
11433	7763x	0.00019711213304355525	5.36	343.285	{7763}	{nan}	0.0	non anotated	not interesting
1717	2773.0	5.848719814579356e-05	5.36	469.3318	{3074, 12130}	{'[M+NH4]+', '[M+ACN+2H]2+'}	451.2982	annotated	not interesting
1718	2775.0	7.659757286406e-05	5.36	447.2507	{8930, 11260, 10301}	{'[M+Na]+', '[M+H]+', '[M-CO2+H]+'}	424.2614	non anotated	not interesting
8943	4671x	0.00023210896808378357	5.36	288.1799	{4671}	{nan}	0.0	non anotated	not interesting
9836	5756x	7.30881865849137e-05	5.36	306.1905	{5756}	{nan}	0.0	non anotated	not interesting
9240	5031x	0.0003510389105068347	5.36	295.1514	{5031}	{nan}	0.0	non anotated	not interesting
10443	6501x	0.001044245500237679	5.36	317.6987	{6501}	{nan}	0.0	non anotated	not interesting
1723	2783.0	9.873973479060441e-05	5.37	325.2743	{6915, 2302}	{'[M+ACN+NH4]+', '[2M+H]+'}	162.1318	non anotated	not interesting
4245	12710x	0.00035622093130306405	5.37	485.2896	{12710}	{nan}	0.0	non anotated	not interesting
1711	2765.0	0.00012578446168191786	5.37	263.2008	{3602}	{'[M+ACN+NH4]+'}	204.1421	non anotated	not interesting
3131	1113x	0.0003313670075181315	5.37	189.0908	{1113}	{nan}	0.0	non anotated	not interesting
1714	2769.0	9.741379002575416e-05	5.37	287.1619	{4604}	{'[M+HFA+NH4]+'}	223.1222	non anotated	not interesting
1713	2768.0	0.00025103562761332176	5.37	502.3535	{13323, 12731}	{'[M+NH4]+', '[M+H]+'}	484.3189	non anotated	not interesting
2493	10318x	0.00021090835734323619	5.37	425.3419	{10318}	{nan}	0.0	non anotated	not interesting
10052	6020x	0.0015211535903900486	5.37	310.7087	{6020}	{nan}	0.0	non anotated	not interesting
12983	9732x	0.00030177328174838913	5.38	409.3473	{9732}	{nan}	0.0	non anotated	not interesting
2346	10136x	0.00025251282305887993	5.38	421.3474	{10136}	{nan}	0.0	annotated	not interesting
1726	2788.0	0.0031646609437948237	5.38	1011.5218	{13696, 16104, 13068, 16113}	{'[M+Na]+', '[2M+Na]+', '[M+H]+', '[2M+H]+'}	494.2667	non anotated	not interesting
9934	5874x	0.0003530892091405723	5.38	308.6933	{5874}	{nan}	0.0	non anotated	not interesting
9908	5847x	9.58305872355453e-05	5.38	308.1407	{5847}	{nan}	0.0	non anotated	not interesting
1724	2784.0	0.0001104295118333815	5.38	477.3343	{12449, 10068}	{'[M+Na]+', '[M-2H2O+H]+'}	454.3461	non anotated	not interesting
1743	2812.0	0.00010781273900268789	5.4	297.2418	{3808, 4089, 5191}	{'[M-CO2+K]+', '[M+Na]+', '[M+H]+'}	274.2525	non anotated	not interesting
1742	2811.0	0.0007048005425809448	5.4	500.4109	{12666, 13260, 2660}	{'[M-H2O+2H]2+', '[M+NH4]+', '[M+H]+'}	482.3765	annotated	not interesting
1744	2815.0	0.0011481042312189754	5.4	376.3198	{8813, 7469}	{'[M+Na]+', '[M-H2O+H]+'}	353.3304	non anotated	not interesting
1745	2820.0	0.0002081364887238847	5.41	659.2819	{15371, 15345, 15251}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	636.2936	non anotated	not interesting
1747	2823.0	0.0002167225812857101	5.41	469.3319	{12133, 9798, 11276, 9806, 10808, 12126}	{'[M+Na]+', '[M-2H2O+H]+', '[2M-H2O+2H]2+', '[M+H]+'}	446.3417	annotated	not interesting
10921	7092x	0.00023486317055664772	5.42	329.2052	{7092}	{nan}	0.0	non anotated	not interesting
1768	2855.0	0.00017466644620753422	5.42	457.2961	{11659}	{'[M+NH4]+'}	439.2621	non anotated	not interesting
1755	2837.0	0.0001503084932057978	5.44	475.3783	{12390, 3154, 3155, 1204, 3156, 1851}	{'[M+Na]+', '[M-2H2O+H]+', '[M-H2O+H]+', '[2M+Na]+'}	226.1951	annotated	not interesting
1757	2840.0	0.00016149522463420254	5.44	425.378	{1193, 10342}	{'[M-CO2+Na]+', '[2M+H]+'}	212.1827	annotated	not interesting
4622	13295x	6.210691620781833e-05	5.44	501.3216	{13295}	{nan}	0.0	non anotated	not interesting
3916	12209x	0.000567792166837186	5.45	471.3112	{12209}	{nan}	0.0	non anotated	not interesting
1764	2849.0	0.00022722415299131462	5.45	457.3322	{11674}	{'[M+NH4]+'}	439.2982	non anotated	not interesting
1759	2843.0	0.005147427383552059	5.45	499.3772	{11780, 3526, 13247}	{'[M+Na]+', '[2M+Na]+', '[2M-H2O+H]+'}	238.1945	annotated	specific annotated
1758	2842.0	0.0002142586248084226	5.45	497.3244	{12971, 12373, 13157}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	474.3356	non anotated	not interesting
2868	10792x	0.0004971087635114085	5.45	437.3427	{10792}	{nan}	0.0	annotated	not interesting
9390	5229x	5.9311001535049e-05	5.45	298.1756	{5229}	{nan}	0.0	non anotated	not interesting
1771	2859.0	7.268846908918443e-05	5.47	463.379	{11900, 10892}	{'[M+HFA+H]+', '[M+Na]+'}	416.3674	annotated	not interesting
1769	2857.0	0.0001596689030152609	5.47	331.2248	{7231, 5943}	{'[M+Na]+', '[M+H]+'}	308.2356	non anotated	not interesting
1770	2858.0	0.00029457068498194353	5.47	551.2991	{13933, 14319}	{'[M+Na]+', '[M+H]+'}	528.3097	non anotated	not interesting
1773	2863.0	0.00022009990265413692	5.49	471.2731	{11320, 12193}	{'[M+Na]+', '[M+H]+'}	448.2837	non anotated	not interesting
1777	2871.0	0.00010549562713521316	5.49	300.2902	{5369, 4351}	{'[M+Na]+', '[M+ACN+H]+'}	258.2577	annotated	not interesting
1782	2877.0	0.0007068878689553649	5.5	363.2516	{8456, 8304, 6811, 7678, 5727}	{'[2M-2H2O+2H]2+', '[2M+2H]2+', '[M+Na]+', '[M-2H2O+H]+', '[M+NH4]+'}	340.262	non anotated	not interesting
1781	2876.0	7.275110855598303e-05	5.5	537.2609	{14074, 13227, 12558}	{'[M+K]+', '[M-H2O+H]+', '[M+H]+'}	498.2982	non anotated	not interesting
1780	2875.0	0.00021384619145488402	5.5	408.2885	{9673, 9191, 8087}	{'[M+Na]+', '[M-H2O+H]+', '[M+K]+'}	369.3251	non anotated	not interesting
1784	2881.0	0.0003693588090714736	5.5	228.1962	{1284, 2503}	{'[M+NH4]+', '[M-H2O+H]+'}	210.1625	non anotated	not interesting
2499	10325x	0.00017927174267418333	5.51	425.3424	{10325}	{nan}	0.0	non anotated	not interesting
3193	11225x	9.016541617119503e-05	5.51	445.3679	{11225}	{nan}	0.0	non anotated	not interesting
1789	2888.0	0.0001125487377424542	5.52	451.3211	{11392, 1763}	{'[M-2H2O+NH4]+', '[2M+H]+'}	225.1596	non anotated	not interesting
2523	10359x	0.00047000525272697293	5.53	425.3784	{10359}	{nan}	0.0	annotated	not interesting
4924	13741x	0.00032042596948720124	5.53	519.2725	{13741}	{nan}	0.0	non anotated	not interesting
12924	9662x	5.737171495641833e-05	5.53	407.3682	{9662}	{nan}	0.0	non anotated	not interesting
2350	10142x	0.0003591436738369662	5.54	421.3477	{10142}	{nan}	0.0	annotated	not interesting
4519	13154x	0.0008165966899241664	5.54	497.2904	{13154}	{nan}	0.0	non anotated	not interesting
9983	5942x	0.00016662301203523202	5.55	309.2429	{5942}	{nan}	0.0	non anotated	not interesting
1798	2903.0	0.00454445543030809	5.55	931.68	{13719, 10785, 12257, 11588, 9829, 16036, 11597, 13015, 12441, 12447}	{'[M+ACN+Na]+', '[M+Na]+', '[M+H]+', '[M+NH4]+', '[M-CO2+H]+', '[2M+Na]+', '[M-H2O+H]+', '[M+K]+'}	454.3452	annotated	not interesting
4899	13705x	9.819221821079721e-05	5.55	517.3523	{13705}	{nan}	0.0	non anotated	not interesting
9932	5872x	0.00016582902968732786	5.55	308.693	{5872}	{nan}	0.0	non anotated	not interesting
9634	5524x	5.0725742045060326e-05	5.55	302.7203	{5524}	{nan}	0.0	non anotated	not interesting
1807	2916.0	9.30221660194985e-05	5.56	481.3655	{10244, 11774, 12407, 11003, 12574}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	458.3756	annotated	not interesting
1809	2919.0	0.0001334463866296156	5.56	501.2601	{13272, 12489, 12484}	{'[M+Na]+', '[M+H]+'}	478.2718	non anotated	not interesting
1810	2921.0	0.0004408854150573175	5.56	374.3039	{8765, 8086}	{'[M+Na]+', '[M+H]+'}	351.3145	non anotated	not interesting
1811	2922.0	0.0001913256851394566	5.56	329.3054	{7130, 2118}	{'[2M+Na]+', '[M+HFA+NH4]+'}	153.1572	non anotated	not interesting
3808	1206x	0.0009783697377364808	5.57	191.1797	{1206}	{nan}	0.0	annotated	not interesting
3837	12105x	0.00017381704783732532	5.57	469.2956	{12105}	{nan}	0.0	non anotated	not interesting
6315	1583x	0.00010443045269356581	5.57	203.1797	{1583}	{nan}	0.0	annotated	not interesting
1828	2952.0	0.0002842858270768801	5.57	279.2323	{4254}	{'[M+HFA+NH4]+'}	215.1942	non anotated	not interesting
2975	10935x	0.003554931446758545	5.57	440.3611	{10935}	{nan}	0.0	non anotated	not interesting
8213	3754x	0.00018962399985849942	5.58	268.6748	{3754}	{nan}	0.0	non anotated	not interesting
8358	3936x	0.00014351438212082028	5.58	272.1943	{3936}	{nan}	0.0	non anotated	not interesting
8616	4270x	0.00043007375433851787	5.58	280.1827	{4270}	{nan}	0.0	non anotated	not interesting
2944	10889x	0.010901616778576123	5.58	439.3577	{10889}	{nan}	0.0	annotated	not interesting
4857	13655x	0.0016059039977596226	5.59	515.3012	{13655}	{nan}	0.0	non anotated	not interesting
1824	2946.0	0.0005762103368158423	5.59	335.2949	{7432, 6082}	{'[M+NH4]+', '[M+ACN+H]+'}	293.261	non anotated	not interesting
11263	7545x	0.00011530400143999476	5.59	338.6678	{7545}	{nan}	0.0	non anotated	not interesting
1822	2942.0	0.0003666095254901077	5.59	393.3524	{9226}	{'[M+ACN+NH4]+'}	334.2898	non anotated	not interesting
8994	4742x	0.000524454053511573	5.59	289.1879	{4742}	{nan}	0.0	non anotated	not interesting
1829	2953.0	0.00019872796796927805	5.6	233.1904	{2665, 793}	{'[M+ACN+NH4]+', '[2M+H]+'}	116.0897	annotated	not interesting
7143	2355x	0.0005780703476086838	5.6	223.1692	{2355}	{nan}	0.0	non anotated	not interesting
10845	6998x	6.90568138194088e-05	5.61	327.1878	{6998}	{nan}	0.0	non anotated	not interesting
1830	2955.0	0.0004102725368320436	5.61	449.2679	{10406, 11311}	{'[M+Na]+', '[M+H]+'}	426.2782	non anotated	not interesting
1831	2956.0	0.0006864899166500665	5.61	288.1803	{4675, 4677, 3085}	{'[M+Na]+', '[M-2H2O+NH4]+'}	265.1918	non anotated	not interesting
1833	2958.0	0.0002583099460041025	5.61	247.1697	{3073, 572}	{'[M+NH4]+', '[2M-CO2+H]+'}	145.0771	non anotated	not interesting
3328	11394x	9.183696015956719e-05	5.62	451.3212	{11394}	{nan}	0.0	non anotated	not interesting
1837	2964.0	0.0002169235337020036	5.62	467.336	{11208, 12045, 10429, 11855}	{'[M+NH4]+', '[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	444.3462	non anotated	not interesting
1841	2970.0	0.0005116745012902214	5.62	453.3369	{10168, 11481}	{'[M+Na]+', '[2M-H2O+2H]2+'}	430.3484	annotated	not interesting
12031	854x	0.0001755152166341476	5.63	177.1641	{854}	{nan}	0.0	non anotated	not interesting
12580	9239x	0.0002496357738872786	5.63	394.3545	{9239}	{nan}	0.0	non anotated	not interesting
1852	2987.0	0.00020547961750832638	5.64	481.3314	{1760, 12566}	{'[2M+HFA+Na]+', '[M+H]+'}	206.1679	non anotated	not interesting
1851	2986.0	0.0007156743906471543	5.64	497.2902	{10594, 13151}	{'[M+Na]+', '[M-CO2+H]+'}	474.2997	non anotated	not interesting
10008	5972x	0.0005075519469283561	5.65	309.7014	{5972}	{nan}	0.0	non anotated	not interesting
7303	2551x	0.0001551426227843816	5.65	229.1955	{2551}	{nan}	0.0	non anotated	not interesting
