	annotation network number	LQ-01-61-74_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
8487	4094x	0.00011435834682227609	4.64	275.6639	{4094}	{nan}	0.0	non anotated	not interesting
3095	11084x	0.00012411792846791107	4.65	443.3159	{11084}	{nan}	0.0	non anotated	not interesting
2398	10199x	0.0005327258362617924	4.65	423.2895	{10199}	{nan}	0.0	non anotated	not interesting
1307	2127.0	6.617331842519877e-05	4.65	257.2261	{3405}	{'[M+ACN+NH4]+'}	198.165	non anotated	not interesting
1309	2131.0	5.971406108153809e-05	4.65	357.2054	{484, 8254}	{'[2M+H]+', '[M-CO2+Na]+'}	178.1002	non anotated	not interesting
1312	2134.0	0.0008369921269729224	4.65	327.2312	{6754, 7011, 4629, 4630, 3802}	{'[M+NH4]+', '[M+Na]+', '[M-H2O+H]+', '[2M-2H2O+2H]2+', '[M-2H2O+H]+'}	304.2407	annotated	not interesting
10361	6399x	0.0013169061830214993	4.65	316.6905	{6399}	{nan}	0.0	non anotated	not interesting
10477	6545x	0.0002811698521710079	4.66	318.2319	{6545}	{nan}	0.0	non anotated	not interesting
1317	2142.0	9.995564208337331e-05	4.66	491.3132	{12768, 2082, 12950, 2712, 11384}	{'[M+NH4]+', '[M+Na]+', '[M+2H]2+', '[M-2H2O+2H]2+', '[2M-2H2O+2H]2+'}	468.324	annotated	not interesting
3877	12168x	0.00015533122860124512	4.66	470.3349	{12168}	{nan}	0.0	non anotated	not interesting
1319	2146.0	0.0004900349273211539	4.66	457.2218	{11641, 1142}	{'[2M+ACN+K]+', '[M+H]+'}	188.6142	non anotated	not interesting
8820	4521x	8.289108328118093e-05	4.66	285.2213	{4521}	{nan}	0.0	annotated	not interesting
7675	3011x	0.0003919533505365059	4.66	245.2264	{3011}	{nan}	0.0	non anotated	not interesting
5758	14945x	0.0043847746176835355	4.66	600.2593	{14945}	{nan}	0.0	non anotated	specific non annotated
8210	374x	0.00010022190404465728	4.67	149.1325	{374}	{nan}	0.0	annotated	not interesting
1320	2150.0	0.01483201822805874	4.67	493.3284	{13017, 12220, 12845}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	470.3397	annotated	not interesting
1321	2151.0	0.00043456100596356745	4.67	337.205	{1320, 7503}	{'[M+NH4]+', '[2M-H2O+H]+'}	177.1041	non anotated	not interesting
9655	5545x	0.00030351404258443056	4.67	303.1485	{5545}	{nan}	0.0	non anotated	not interesting
4617	13290x	0.00011545954008942149	4.67	501.3208	{13290}	{nan}	0.0	non anotated	not interesting
7006	2173x	0.0007203648443939623	4.67	219.1017	{2173}	{nan}	0.0	non anotated	not interesting
1325	2156.0	0.0003897907687510742	4.67	313.2369	{6183, 5703}	{'[M+K]+', '[M+HFA+H]+'}	266.2217	non anotated	not interesting
1323	2154.0	0.0006566237151670133	4.67	515.3006	{13652, 12398}	{'[M-CO2+Na]+', '[M+NH4]+'}	497.266	non anotated	not interesting
3773	12017x	0.0038145883366724784	4.67	467.2795	{12017}	{nan}	0.0	non anotated	not interesting
12370	897x	0.0002195353813348533	4.68	179.143	{897}	{nan}	0.0	non anotated	not interesting
6402	15953x	8.634276821245977e-05	4.68	888.3069	{15953}	{nan}	0.0	non anotated	not interesting
9521	538x	7.563476445403e-05	4.68	161.1324	{538}	{nan}	0.0	non anotated	not interesting
7718	3069x	0.00021104803969234991	4.68	247.1695	{3069}	{nan}	0.0	non anotated	not interesting
10923	7095x	0.0005960356357334579	4.68	329.2111	{7095}	{nan}	0.0	non anotated	not interesting
1334	2174.0	0.005950176844966462	4.69	611.4278	{6441, 3469, 5070, 15055, 7325, 4158}	{'[2M+Na]+', '[M+Na]+', '[M+H]+', '[M+K]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	294.2195	annotated	not interesting
1341	2183.0	0.00011068344103929563	4.69	213.1484	{1954, 1746}	{'[M+NH4]+', '[2M+HFA+2H]2+'}	189.1395	non anotated	not interesting
3456	11562x	4.681671192540402e-05	4.69	455.3157	{11562}	{nan}	0.0	non anotated	not interesting
1342	2184.0	0.025401334073049484	4.69	321.2414	{6711, 5319, 6376, 5323, 4342, 4343, 3611}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	298.2512	annotated	not interesting
6431	15986x	7.199098591575796e-05	4.69	910.2749	{15986}	{nan}	0.0	non anotated	not interesting
4243	12708x	0.0006177323434761169	4.69	485.2894	{12708}	{nan}	0.0	non anotated	not interesting
9853	577x	6.501594721819074e-05	4.69	163.1482	{577}	{nan}	0.0	non anotated	not interesting
1344	2188.0	0.00014003985480580934	4.7	477.2625	{10056, 12432}	{'[M+Na]+', '[M-2H2O+H]+'}	454.2732	non anotated	not interesting
1359	2210.0	0.00019227184606723167	4.7	297.1847	{5160}	{'[2M-2H2O+H]+'}	166.1005	non anotated	not interesting
8903	461x	3.606157710892032e-05	4.7	155.1066	{461}	{nan}	0.0	non anotated	not interesting
7917	3336x	6.0353792563106646e-05	4.7	255.2317	{3336}	{nan}	0.0	annotated	not interesting
7590	28x	0.00011019084818126261	4.7	109.1011	{28}	{nan}	0.0	non anotated	not interesting
10021	5986x	0.00272405955753519	4.7	310.1381	{5986}	{nan}	0.0	non anotated	not interesting
6565	1656x	0.0003767877565321569	4.71	205.1951	{1656}	{nan}	0.0	annotated	not interesting
1346	2192.0	0.012632799155031587	4.71	983.491	{16082, 16101}	{'[M+Na]+', '[M+H]+'}	960.5021	non anotated	not interesting
9684	5575x	0.001424541110058472	4.71	303.2318	{5575}	{nan}	0.0	annotated	not interesting
1347	2193.0	7.721083002099673e-05	4.71	500.207	{13252, 12487}	{'[M+NH4]+', '[M+K]+'}	461.2447	non anotated	not interesting
9158	4929x	0.0011600201232839344	4.71	293.1443	{4929}	{nan}	0.0	non anotated	not interesting
10541	6628x	0.0005370993442867465	4.71	319.6268	{6628}	{nan}	0.0	non anotated	not interesting
9538	5405x	0.0018431037954945333	4.71	301.1328	{5405}	{nan}	0.0	non anotated	not interesting
6191	15661x	0.0003113968106084553	4.72	740.3578	{15661}	{nan}	0.0	non anotated	not interesting
4938	13762x	0.0011149644317829351	4.72	520.7452	{13762}	{nan}	0.0	non anotated	not interesting
1348	2194.0	0.0006684559150426961	4.72	479.2432	{12478, 2575}	{'[2M+Na]+', '[M-2H2O+K]+'}	228.1245	non anotated	not interesting
10618	6722x	0.0014913066001994372	4.72	321.6462	{6722}	{nan}	0.0	non anotated	not interesting
4404	12961x	0.0004205051525870912	4.72	492.157	{12961}	{nan}	0.0	non anotated	not interesting
11987	848x	5.148345030841953e-05	4.72	177.1638	{848}	{nan}	0.0	non anotated	not interesting
3540	11684x	0.00024311497733480293	4.72	457.3672	{11684}	{nan}	0.0	annotated	not interesting
9960	5901x	0.00045857907046835573	4.72	309.1188	{5901}	{nan}	0.0	non anotated	not interesting
1351	2197.0	0.00011042391974180058	4.72	313.1804	{6172, 3221}	{'[M+HFA+K]+', '[M+Na]+'}	228.2116	annotated	not interesting
10259	6282x	0.0011288204193106103	4.73	315.1954	{6282}	{nan}	0.0	non anotated	specific non annotated
2837	10749x	0.0009819580826077106	4.73	437.2683	{10749}	{nan}	0.0	non anotated	not interesting
1356	2205.0	0.00035382764322817485	4.73	301.2161	{5423, 4247}	{'[M+Na]+', '[M+H]+'}	278.2258	non anotated	not interesting
1355	2203.0	0.00021367952057723799	4.73	497.3607	{12384, 13166, 13168, 12977, 10876}	{'[M+Na]+', '[M+NH4]+', '[M+H]+', '[M-2H2O+H]+'}	474.371	annotated	not interesting
3839	12108x	0.0003214809355026258	4.73	469.3309	{12108}	{nan}	0.0	annotated	not interesting
1364	2220.0	0.00015761567821956246	4.74	497.2895	{10840, 13144}	{'[M+Na]+', '[M-2H2O+H]+'}	474.2991	non anotated	not interesting
1362	2218.0	6.892739058729737e-05	4.74	293.2099	{4689, 3892, 3894, 3286, 4955, 3294}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	270.2199	annotated	not interesting
8936	4660x	0.00021090953263999213	4.75	288.1432	{4660}	{nan}	0.0	non anotated	not interesting
1373	2240.0	5.686936124982088e-05	4.75	489.3579	{12895}	{'[M-H2O+H]+'}	506.3614	non anotated	not interesting
1370	2232.0	0.0003793494192980729	4.75	243.1382	{82, 2933, 1114}	{'[2M-2H2O+K]+', '[M+HFA+Na]+', '[M+H]+'}	120.096	non anotated	not interesting
1367	2227.0	0.0032192782505251587	4.75	455.28	{10584, 11555}	{'[M+ACN+H]+', '[M+NH4]+'}	413.2456	non anotated	not interesting
7021	2193x	0.0004933615846137789	4.75	219.1743	{2193}	{nan}	0.0	annotated	not interesting
4570	13221x	0.00022106210723331395	4.76	499.3048	{13221}	{nan}	0.0	non anotated	not interesting
6452	16004x	0.0010363106461230012	4.76	920.2962	{16004}	{nan}	0.0	non anotated	specific non annotated
1382	2257.0	5.5614813096792844e-05	4.77	291.1949	{4852, 4570, 3788}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	268.2044	non anotated	not interesting
2790	10688x	0.0005241973846084469	4.77	435.2535	{10688}	{nan}	0.0	non anotated	not interesting
3766	12008x	0.0005604268639585763	4.77	467.2789	{12008}	{nan}	0.0	non anotated	not interesting
4311	12810x	0.00034505136404671256	4.78	487.3414	{12810}	{nan}	0.0	non anotated	not interesting
1389	2266.0	0.003868337570587309	4.78	333.1832	{5314, 6440, 5068, 3472, 4156, 7326}	{'[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M+K]+', '[M-H2O+Na]+', '[M-2H2O+H]+'}	294.2202	annotated	not interesting
4886	1368x	0.00011712924576348661	4.78	196.609	{1368}	{nan}	0.0	non anotated	not interesting
10358	6396x	0.00011256218193189839	4.78	316.6903	{6396}	{nan}	0.0	non anotated	not interesting
9474	5337x	0.00012394643388543804	4.79	299.6515	{5337}	{nan}	0.0	non anotated	not interesting
1395	2276.0	0.0027434197314958886	4.79	421.2738	{1528, 9481, 4267, 10110}	{'[2M-2H2O+K]+', '[2M-H2O+K]+', '[M+ACN+K]+', '[M+H]+'}	200.1583	annotated	not interesting
1392	2270.0	0.0005398793609230992	4.79	255.2317	{1497, 3335}	{'[M+HFA+K]+', '[2M+Na]+'}	116.1214	annotated	not interesting
4250	12718x	0.0005454945520408915	4.79	485.3258	{12718}	{nan}	0.0	non anotated	not interesting
10282	6309x	0.0007843524614373155	4.79	315.253	{6309}	{nan}	0.0	annotated	not interesting
9368	5207x	0.00042366995356607934	4.79	297.2435	{5207}	{nan}	0.0	non anotated	not interesting
5096	13995x	0.00017275773923074031	4.79	532.3853	{13995}	{nan}	0.0	non anotated	not interesting
1407	2292.0	0.00030121477192682265	4.8	473.3622	{12298, 3142}	{'[M+ACN+2H]2+', '[M+NH4]+'}	455.3284	annotated	not interesting
1404	2288.0	0.00011629965607961122	4.8	527.3347	{10976, 10211, 11752, 11753, 13903, 12561, 12405, 10207, 10975}	{'[M+NH4]+', '[M+HFA+Na]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3399	annotated	not interesting
1401	2283.0	0.0012529011497258804	4.8	503.336	{13344, 11198}	{'[M+Na]+', '[M-2H2O+H]+'}	480.346	non anotated	specific non annotated
1398	2279.0	0.0002041698449267484	4.8	437.3415	{10770, 3077}	{'[2M-CO2+Na]+', '[M+NH4]+'}	229.1714	annotated	not interesting
10440	6497x	8.031914875417608e-05	4.8	317.6983	{6497}	{nan}	0.0	non anotated	not interesting
9346	5168x	0.00032971937784764225	4.81	297.185	{5168}	{nan}	0.0	non anotated	not interesting
4324	12834x	0.000274897245377039	4.81	487.3783	{12834}	{nan}	0.0	non anotated	not interesting
3466	11574x	0.0006265877230648467	4.81	455.3517	{11574}	{nan}	0.0	annotated	not interesting
11022	7220x	8.036840612610551e-05	4.81	331.1907	{7220}	{nan}	0.0	non anotated	not interesting
1412	2300.0	0.0004431058595160246	4.81	453.3363	{11464, 3893, 3158}	{'[M+ACN+H]+', '[2M+K]+', '[M+HFA+NH4]+'}	207.1872	annotated	not interesting
3920	12214x	0.00108070314204872	4.81	471.3465	{12214}	{nan}	0.0	non anotated	not interesting
3855	12145x	0.00023815477892886108	4.82	469.3676	{12145}	{nan}	0.0	annotated	not interesting
4090	12486x	0.00014781637412164493	4.82	479.2793	{12486}	{nan}	0.0	non anotated	not interesting
10264	6288x	0.0012401908453774568	4.82	315.1956	{6288}	{nan}	0.0	non anotated	not interesting
13094	9869x	0.00021902096074527213	4.82	413.2691	{9869}	{nan}	0.0	non anotated	not interesting
3671	11877x	0.0001241308987911642	4.83	463.248	{11877}	{nan}	0.0	non anotated	not interesting
10726	6849x	0.00012429824218120161	4.84	324.2171	{6849}	{nan}	0.0	non anotated	not interesting
11052	7262x	0.00013725985730819547	4.85	331.6595	{7262}	{nan}	0.0	non anotated	not interesting
1442	2335.0	9.355988133327453e-05	4.85	425.3416	{10313}	{'[2M+H]+'}	212.1669	non anotated	not interesting
1432	2323.0	3.411975493338661e-05	4.85	283.2057	{4417, 3468}	{'[M+ACN+H]+', '[M+NH4]+'}	241.171	non anotated	not interesting
4601	13274x	0.0010003935492668033	4.85	501.285	{13274}	{nan}	0.0	non anotated	not interesting
4903	1370x	6.405052607763527e-05	4.86	196.609	{1370}	{nan}	0.0	non anotated	not interesting
1433	2324.0	0.0017864930139162608	4.86	317.209	{4161, 6442, 5071}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	294.2197	annotated	not interesting
1446	2342.0	0.0014023340487082168	4.87	505.2559	{12617, 13395}	{'[M+Na]+', '[M+H]+'}	482.2665	non anotated	not interesting
1447	2344.0	9.632589224060744e-05	4.87	318.2127	{5128, 4201, 6539}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	295.2232	non anotated	not interesting
1454	2352.0	0.0008545705226331639	4.87	471.3465	{12215}	{'[2M+K]+'}	216.1899	annotated	not interesting
1453	2351.0	0.00011387476831019589	4.87	467.3154	{12029}	{'[2M+HFA+Na]+'}	199.161	non anotated	not interesting
1445	2339.0	7.41584117159681e-05	4.87	429.3001	{1577, 10521}	{'[M-H2O+NH4]+', '[2M+Na]+'}	203.1559	annotated	not interesting
9294	5107x	0.0001109935230568292	4.87	296.1769	{5107}	{nan}	0.0	non anotated	not interesting
9683	5574x	0.00020167721559151568	4.87	303.2317	{5574}	{nan}	0.0	annotated	not interesting
8816	4517x	0.00025803484907229796	4.87	285.2212	{4517}	{nan}	0.0	non anotated	not interesting
6566	1658x	0.00031460597518387357	4.88	205.1952	{1658}	{nan}	0.0	annotated	not interesting
4323	12832x	0.00035099453573052053	4.88	487.3783	{12832}	{nan}	0.0	non anotated	not interesting
1456	2354.0	0.00020117168494608543	4.88	497.3597	{12377, 11689, 13164}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	474.3705	annotated	not interesting
10305	6339x	0.0001535566349833163	4.88	315.6817	{6339}	{nan}	0.0	non anotated	not interesting
9831	5751x	2.778291661828767e-05	4.88	306.1905	{5751}	{nan}	0.0	non anotated	not interesting
3969	12299x	0.000708800433750916	4.89	473.3622	{12299}	{nan}	0.0	annotated	not interesting
3389	11471x	0.00036137760772401805	4.89	453.3366	{11471}	{nan}	0.0	annotated	not interesting
10953	7134x	0.00014844813431852275	4.89	329.6622	{7134}	{nan}	0.0	non anotated	not interesting
1469	2373.0	0.0024205568642228403	4.9	993.5727	{13738, 13739, 13148, 16107}	{'[2M+H]+', '[M+Na]+', '[M+H]+'}	496.2827	non anotated	not interesting
1471	2378.0	6.000390388284003e-05	4.91	421.347	{10128, 3801}	{'[M+ACN+NH4]+', '[2M+H]+'}	210.168	annotated	not interesting
4694	13404x	0.00022449091754403482	4.92	505.3522	{13404}	{nan}	0.0	non anotated	not interesting
1479	2387.0	0.00020858746774452902	4.92	255.232	{3341}	{'[2M+Na]+'}	116.1215	annotated	not interesting
1475	2383.0	0.0001436164257490752	4.92	541.2583	{13072, 14147}	{'[M+ACN+Na]+', '[M+NH4]+'}	477.2417	non anotated	not interesting
5896	15185x	0.00035359325109466294	4.92	626.2752	{15185}	{nan}	0.0	non anotated	not interesting
1480	2388.0	0.0009003752086752741	4.93	329.2115	{7100}	{'[M+K]+'}	290.2471	non anotated	not interesting
10436	6493x	4.2006226303360055e-05	4.93	317.698	{6493}	{nan}	0.0	non anotated	not interesting
1487	2397.0	0.00013136048271415062	4.93	499.3054	{13228, 1342}	{'[M-CO2+H]+', '[2M+Na]+'}	238.1576	annotated	not interesting
1488	2398.0	0.00022833805283705645	4.93	295.1696	{5045}	{'[2M-2H2O+K]+'}	146.1117	non anotated	not interesting
8803	4501x	0.0002841620025877023	4.93	285.1381	{4501}	{nan}	0.0	non anotated	not interesting
4537	13184x	0.0004369692143221593	4.93	497.6696	{13184}	{nan}	0.0	non anotated	not interesting
1489	2399.0	0.0002714535738356762	4.93	467.2794	{12015, 11074, 10803, 10111}	{'[M+Na]+', '[M+NH4]+', '[M+HFA+H]+', '[M+H]+'}	420.2667	non anotated	not interesting
10360	6398x	0.0002554508513982569	4.93	316.6905	{6398}	{nan}	0.0	non anotated	not interesting
4501	13126x	0.0007747677810696517	4.93	497.1684	{13126}	{nan}	0.0	non anotated	not interesting
1481	2389.0	0.00013197188120686875	4.93	499.3761	{11778, 12458, 11790, 13237, 13046, 11000, 13241, 11007}	{'[M+NH4]+', '[M+H]+', '[M+Na]+', '[M-H2O+H]+', '[2M-2H2O+2H]2+', '[M-2H2O+H]+'}	476.3866	annotated	not interesting
9456	5309x	0.0016783514079095328	4.94	299.201	{5309}	{nan}	0.0	annotated	not interesting
6453	16005x	0.00011407911262386511	4.94	920.2973	{16005}	{nan}	0.0	non anotated	not interesting
9356	5179x	0.0001918015115623688	4.94	297.1854	{5179}	{nan}	0.0	non anotated	not interesting
8657	4322x	0.0007198251319611186	4.94	281.1901	{4322}	{nan}	0.0	non anotated	not interesting
3707	11932x	0.001971983679484632	4.94	465.2638	{11932}	{nan}	0.0	non anotated	specific non annotated
9408	5250x	0.00018337133733252158	4.96	298.2462	{5250}	{nan}	0.0	non anotated	not interesting
4618	13291x	0.0003744784954529198	4.96	501.3208	{13291}	{nan}	0.0	non anotated	not interesting
8503	4113x	3.3773449025014616e-05	4.96	276.6718	{4113}	{nan}	0.0	non anotated	not interesting
1504	2424.0	0.0001519802651104034	4.96	469.3314	{12120}	{'[M-CO2+NH4]+'}	495.2867	annotated	not interesting
3472	11581x	0.0010345418438874189	4.97	455.3521	{11581}	{nan}	0.0	annotated	not interesting
3549	11697x	0.00031420253057095357	4.97	457.3677	{11697}	{nan}	0.0	annotated	not interesting
10135	6120x	0.0001600301526012221	4.97	312.1737	{6120}	{nan}	0.0	non anotated	not interesting
1514	2439.0	0.00043197945804808685	4.97	279.1749	{1664, 4227}	{'[M+K]+', '[M-2H2O+H]+'}	240.2104	annotated	not interesting
9050	4800x	0.0002902732123977645	4.97	290.1955	{4800}	{nan}	0.0	non anotated	not interesting
1512	2436.0	0.001383567749811034	4.97	952.2997	{16075, 16030}	{'[M+Na]+', '[M+H]+'}	929.3106	non anotated	not interesting
1519	2449.0	0.0018663118128815874	4.98	504.3694	{12803, 12116, 13368, 12826, 13373}	{'[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	486.3349	annotated	not interesting
1518	2447.0	9.632162430186544e-05	4.98	317.2097	{5073, 4164, 6445}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	294.22	annotated	not interesting
1516	2441.0	0.0001786061550189806	4.98	359.2207	{8338}	{'[M+HFA+K]+'}	274.2532	non anotated	not interesting
1520	2450.0	0.0005282050747808702	4.98	337.2357	{4248, 7289, 5203, 7509}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	314.2462	annotated	not interesting
1531	2469.0	0.0025540541603245653	4.99	983.5664	{12555, 16085, 16102}	{'[2M+H]+', '[2M+Na]+', '[M+H]+'}	480.2884	non anotated	not interesting
1524	2454.0	6.0734039110783776e-05	4.99	271.2272	{3900}	{'[M-2H2O+H]+'}	306.2413	non anotated	not interesting
3783	12033x	8.259796010005668e-05	4.99	467.3157	{12033}	{nan}	0.0	non anotated	not interesting
1549	2495.0	0.00012222236271007024	4.99	285.2217	{4529}	{'[M+ACN+H]+'}	243.1879	annotated	not interesting
8334	3908x	3.565299948626665e-05	4.99	271.2422	{3908}	{nan}	0.0	annotated	not interesting
7027	2208x	0.00020595630456270427	4.99	219.1746	{2208}	{nan}	0.0	annotated	not interesting
1510	2433.0	5.4541439900299264e-05	5.0	191.1795	{1194}	{'[2M-CO2+H]+'}	117.082	annotated	not interesting
1540	2484.0	0.0004557405849851117	5.0	485.3261	{12722, 2734}	{'[2M+ACN+NH4]+', '[M+Na]+'}	213.1284	non anotated	not interesting
1535	2474.0	0.0018045545478975913	5.0	489.3573	{5585, 12891}	{'[M+ACN+NH4]+', '[2M+H]+'}	244.1734	annotated	not interesting
1533	2472.0	0.00037346383607917365	5.0	483.3463	{12647}	{'[M+Na]+'}	460.3564	non anotated	not interesting
1538	2480.0	0.0002936915442490179	5.0	496.2702	{11666, 13108}	{'[M-H2O+NH4]+', '[M+K]+'}	457.3077	non anotated	not interesting
4804	13572x	0.0001292789955925645	5.01	512.374	{13572}	{nan}	0.0	non anotated	not interesting
10805	6944x	0.0017214269672216355	5.01	325.6961	{6944}	{nan}	0.0	non anotated	not interesting
8233	3780x	0.0005310802109488267	5.01	269.1903	{3780}	{nan}	0.0	non anotated	not interesting
10460	6518x	0.00027477148472469093	5.01	317.7079	{6518}	{nan}	0.0	non anotated	not interesting
11459	7790x	0.00018884592761993644	5.01	344.1901	{7790}	{nan}	0.0	non anotated	not interesting
3017	10988x	8.548445510946339e-05	5.02	441.3369	{10988}	{nan}	0.0	non anotated	not interesting
4177	12619x	0.001985324337332635	5.02	483.2738	{12619}	{nan}	0.0	non anotated	not interesting
4224	12680x	0.00012403098117775473	5.03	484.3496	{12680}	{nan}	0.0	non anotated	not interesting
9455	5308x	0.0004032785843613519	5.03	299.2009	{5308}	{nan}	0.0	non anotated	not interesting
1551	2498.0	0.0003532114715340117	5.03	475.3417	{10538, 11395, 12367}	{'[M+Na]+', '[M+HFA+H]+', '[M+H]+'}	428.3303	non anotated	not interesting
2401	10201x	0.00017434028326077507	5.03	423.2899	{10201}	{nan}	0.0	non anotated	not interesting
1550	2496.0	5.151521678700229e-05	5.03	561.2828	{13232, 14457, 13765}	{'[M+HFA+K]+', '[M-H+2Na]+', '[M+Na]+'}	476.3158	non anotated	not interesting
1557	2510.0	0.000493990024239483	5.04	475.3189	{11473, 12362}	{'[M+Na]+', '[M+H]+'}	452.3295	annotated	not interesting
1559	2512.0	0.00028497769563336895	5.04	307.2631	{4441, 5822}	{'[M+ACN+H]+', '[M+NH4]+'}	265.2295	annotated	not interesting
1544	2489.0	0.00011924869648726378	5.04	549.3605	{14288}	{'[M+NH4]+'}	531.3238	non anotated	not interesting
1569	2526.0	0.0009174101215711376	5.05	513.3561	{12304, 11586, 13611, 13460}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	490.3664	annotated	not interesting
8913	4634x	0.00022067784920599414	5.05	287.2372	{4634}	{nan}	0.0	annotated	not interesting
1570	2528.0	0.0002858910728016325	5.05	479.3507	{11691, 10132, 10886, 12511}	{'[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	456.3609	annotated	not interesting
1573	2532.0	0.00240229544525397	5.06	319.225	{6604, 5199}	{'[M+Na]+', '[M+H]+'}	296.2357	annotated	not interesting
11764	8204x	0.0003458234016292829	5.06	355.3005	{8204}	{nan}	0.0	non anotated	not interesting
1572	2531.0	0.00015348445514398203	5.06	497.3612	{10939, 13174}	{'[M+ACN+K]+', '[M+Na]+'}	417.3718	non anotated	not interesting
1576	2536.0	0.00016407129728898613	5.07	490.2587	{10322, 12903}	{'[M+K]+', '[M-CO2+NH4]+'}	451.2968	non anotated	not interesting
5947	15274x	0.00013836282282254946	5.07	641.3113	{15274}	{nan}	0.0	non anotated	not interesting
1585	2555.0	0.00014596591645717183	5.08	503.2423	{13340, 5117}	{'[2M+K]+', '[M+HFA+NH4]+'}	232.1388	non anotated	not interesting
10359	6397x	0.000796750900037754	5.09	316.6905	{6397}	{nan}	0.0	non anotated	not interesting
3772	12014x	0.00011525675175521293	5.09	467.2793	{12014}	{nan}	0.0	non anotated	not interesting
1598	2573.0	0.00038400242946378066	5.11	483.3464	{12648, 5705}	{'[2M+H]+', '[M+ACN+Na]+'}	241.1682	non anotated	not interesting
4517	13150x	0.0002816871340020327	5.11	497.29	{13150}	{nan}	0.0	non anotated	not interesting
1600	2575.0	0.00023932171759137192	5.11	469.3313	{12117, 3333}	{'[2M-CO2+K]+', '[M+NH4]+'}	237.1782	non anotated	not interesting
1599	2574.0	0.00026422636503016907	5.11	321.2415	{6712, 5210, 5251, 6323}	{'[2M+HFA+2H]2+', '[M-H2O+NH4]+', '[M+NH4]+', '[M+H]+'}	297.2353	annotated	not interesting
10268	6292x	3.7852088415870284e-05	5.12	315.1958	{6292}	{nan}	0.0	non anotated	not interesting
10331	6367x	0.00014796143619202575	5.13	316.2273	{6367}	{nan}	0.0	non anotated	not interesting
1604	2583.0	7.480640730493034e-05	5.13	439.3577	{10891, 3086}	{'[2M+K]+', '[M+HFA+H]+'}	200.1953	annotated	not interesting
9551	5437x	0.0002346378557787938	5.13	301.2167	{5437}	{nan}	0.0	annotated	not interesting
1605	2585.0	0.001398026377944574	5.13	481.3661	{11009, 12579, 10245, 11784, 12415}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3765	annotated	not interesting
1608	2591.0	8.405772912098884e-05	5.13	525.3197	{13864, 13353, 12724, 13753, 13435, 13756}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-H2O+Na]+'}	502.3299	non anotated	not interesting
3098	11088x	8.245503965454237e-05	5.14	443.3165	{11088}	{nan}	0.0	non anotated	not interesting
10653	6762x	3.287193978865199e-05	5.14	322.6539	{6762}	{nan}	0.0	non anotated	not interesting
7424	2702x	0.0001685342674343689	5.14	235.169	{2702}	{nan}	0.0	non anotated	not interesting
6797	1937x	0.000664358368491826	5.14	213.0906	{1937}	{nan}	0.0	annotated	not interesting
2863	10782x	0.0008091970515139047	5.15	437.3421	{10782}	{nan}	0.0	annotated	not interesting
4575	13229x	8.470445389769786e-05	5.15	499.3055	{13229}	{nan}	0.0	non anotated	not interesting
8824	4527x	0.000284387265542829	5.15	285.2216	{4527}	{nan}	0.0	annotated	not interesting
3897	12191x	0.002374298149881285	5.15	471.2505	{12191}	{nan}	0.0	non anotated	not interesting
1624	2620.0	5.205134453407748e-05	5.15	271.2271	{3898}	{'[M+ACN+NH4]+'}	212.1671	non anotated	not interesting
9691	5582x	0.001031808640606057	5.15	303.2321	{5582}	{nan}	0.0	non anotated	not interesting
3018	10989x	7.147519690635593e-05	5.15	441.3371	{10989}	{nan}	0.0	non anotated	not interesting
5767	1495x	0.0004215893047212506	5.16	201.0902	{1495}	{nan}	0.0	non anotated	not interesting
3285	11342x	0.0040627010319966754	5.16	450.2728	{11342}	{nan}	0.0	non anotated	not interesting
8802	4500x	0.0003856421217677328	5.16	285.1378	{4500}	{nan}	0.0	non anotated	not interesting
9749	5648x	0.00022510418014990753	5.16	304.2353	{5648}	{nan}	0.0	non anotated	not interesting
8118	3635x	0.00019105163663927485	5.16	264.6244	{3635}	{nan}	0.0	non anotated	not interesting
8427	4018x	0.0002868419427591138	5.16	273.6298	{4018}	{nan}	0.0	non anotated	not interesting
