	annotation network number	LQ-01-61-06_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
1657	2674.0	0.0002472613750074146	5.25	425.378	{3392, 10347, 1205}	{'[2M+H]+', '[M-CO2+Na]+', '[M-H+2Na]+'}	212.1829	annotated	not interesting
9470	5331x	0.0003364931442794962	5.25	299.2742	{5331}	{nan}	0.0	non anotated	not interesting
1658	2677.0	0.0006771272916948395	5.25	463.2824	{8992, 10965, 11879}	{'[M-H+2Na]+', '[M+Na]+', '[M-2H2O+H]+'}	418.3108	non anotated	not interesting
5652	14795x	0.00028130186802637595	5.26	587.4106	{14795}	{nan}	0.0	non anotated	not interesting
1660	2679.0	0.0005808994459459214	5.26	533.2887	{13545, 14017}	{'[M+Na]+', '[M+H]+'}	510.299	non anotated	not interesting
4900	13706x	0.0011428962147849407	5.26	517.353	{13706}	{nan}	0.0	non anotated	not interesting
11309	7606x	0.0002914149038142263	5.26	339.6938	{7606}	{nan}	0.0	non anotated	not interesting
1661	2682.0	0.003019588961977996	5.27	965.6144	{12633, 16089, 11087}	{'[2M-H+2Na]+', '[M-H2O+H]+', '[M+Na]+'}	460.3208	non anotated	not interesting
1662	2683.0	0.00015084894238982582	5.27	490.3907	{12234, 12924}	{'[M+ACN+H]+', '[M+Na]+'}	448.3575	annotated	not interesting
1664	2686.0	0.0007684602705902546	5.27	504.3693	{11109, 11110, 12812, 13367, 12824, 13371, 2718}	{'[M-H2O+2H]2+', '[M-CO2+H]+', '[M+NH4]+', '[M+H]+'}	486.3349	annotated	not interesting
1665	2687.0	0.00019766254768048902	5.28	399.3268	{9395, 1582, 9399}	{'[2M-CO2+K]+', '[M+H]+'}	202.1753	annotated	not interesting
1668	2691.0	0.004008339822659282	5.28	520.376	{13760, 12333, 10893, 11700, 12508}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M+ACN+Na]+'}	456.361	annotated	not interesting
10286	6316x	0.0002967225027307971	5.28	315.2536	{6316}	{nan}	0.0	non anotated	not interesting
7922	3347x	0.00013819566065203286	5.28	255.2323	{3347}	{nan}	0.0	annotated	not interesting
2458	10271x	0.00014245205949743372	5.29	424.3652	{10271}	{nan}	0.0	non anotated	not interesting
8043	3528x	0.0003402960343752974	5.29	261.1858	{3528}	{nan}	0.0	non anotated	not interesting
1673	2699.0	0.00028842103062701034	5.29	329.2483	{4446, 7119}	{'[M+ACN+Na]+', '[M+NH4]+'}	265.2312	annotated	not interesting
11439	7769x	0.0012567402154075352	5.29	343.3004	{7769}	{nan}	0.0	non anotated	not interesting
6883	2028x	0.00028035618404968906	5.3	215.1064	{2028}	{nan}	0.0	non anotated	not interesting
5816	1503x	0.003243141630568861	5.3	201.0907	{1503}	{nan}	0.0	non anotated	not interesting
1677	2706.0	0.00015083593695707978	5.3	179.1802	{910}	{'[M+NH4]+'}	161.1462	non anotated	not interesting
9847	5774x	0.00017771431841485886	5.3	306.6599	{5774}	{nan}	0.0	non anotated	not interesting
8566	41x	9.96554966669428e-05	5.31	109.1014	{41}	{nan}	0.0	non anotated	not interesting
1679	2713.0	0.00021758867617385622	5.31	443.2984	{10120, 11079, 9487}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	420.3092	non anotated	not interesting
4085	1247x	0.0002986036073947283	5.32	193.0862	{1247}	{nan}	0.0	non anotated	not interesting
2519	10352x	0.00021464803780571134	5.33	425.3783	{10352}	{nan}	0.0	annotated	not interesting
5126	14040x	0.0004734435389777997	5.33	535.2326	{14040}	{nan}	0.0	non anotated	not interesting
8739	4428x	0.00023223689819743177	5.34	283.2061	{4428}	{nan}	0.0	non anotated	not interesting
12490	9129x	0.0008178412498658466	5.34	389.1389	{9129}	{nan}	0.0	non anotated	not interesting
3024	10996x	0.0007940656825477609	5.34	441.3727	{10996}	{nan}	0.0	annotated	not interesting
1699	2746.0	0.0009660370557641321	5.34	737.2576	{15456, 15633, 15651}	{'[M+Na]+', '[M+NH4]+', '[M-2H2O+H]+'}	714.2676	non anotated	not interesting
2864	10784x	0.0003032648278404163	5.34	437.3422	{10784}	{nan}	0.0	annotated	not interesting
1705	2757.0	0.00010289640536909117	5.34	391.3377	{9181, 1758}	{'[2M-CO2+Na]+', '[M+H]+'}	206.1683	non anotated	not interesting
1704	2755.0	0.0022315312533432333	5.34	901.5629	{12104, 12946, 15976, 10645}	{'[M+Na]+', '[2M-2H2O+H]+', '[M+H]+', '[M-2H2O+H]+'}	468.2881	annotated	not interesting
5742	14926x	0.0002565065280819772	5.34	597.2487	{14926}	{nan}	0.0	non anotated	not interesting
1708	2761.0	0.005592633428429341	5.35	674.2968	{15360, 15435}	{'[M+NH4]+', '[M+H]+'}	656.263	non anotated	not interesting
12271	8841x	0.0007297711675994393	5.35	377.6315	{8841}	{nan}	0.0	non anotated	not interesting
1715	2771.0	0.0032828962198589214	5.35	473.3629	{12312, 10759}	{'[M+ACN+NH4]+', '[M+Na]+'}	414.3007	annotated	not interesting
1716	2772.0	0.000621093568082366	5.35	518.3606	{11589, 13718}	{'[M+ACN+Na]+', '[M+H]+'}	454.345	annotated	not interesting
11157	739x	0.0001959611211101792	5.36	173.0961	{739}	{nan}	0.0	non anotated	not interesting
9240	5031x	0.0001385648738852657	5.36	295.1514	{5031}	{nan}	0.0	non anotated	not interesting
11433	7763x	0.0001483211884260436	5.36	343.285	{7763}	{nan}	0.0	non anotated	not interesting
10443	6501x	0.000538337178384315	5.36	317.6987	{6501}	{nan}	0.0	non anotated	not interesting
1722	2782.0	9.895748578171778e-05	5.37	303.2323	{5586, 4341}	{'[2M+2H]2+', '[M+Na]+'}	280.2419	annotated	not interesting
4845	13639x	0.000663936736064476	5.37	515.2638	{13639}	{nan}	0.0	non anotated	not interesting
1713	2768.0	0.00041631617413792393	5.37	502.3535	{13323, 12731}	{'[M+NH4]+', '[M+H]+'}	484.3189	non anotated	not interesting
3131	1113x	0.00017664988722013606	5.37	189.0908	{1113}	{nan}	0.0	non anotated	not interesting
4514	13147x	0.0006482001342304334	5.37	497.2898	{13147}	{nan}	0.0	non anotated	not interesting
4245	12710x	0.00021593938417993394	5.37	485.2896	{12710}	{nan}	0.0	non anotated	not interesting
5214	14170x	0.0017349506827626917	5.38	543.273	{14170}	{nan}	0.0	non anotated	specific non annotated
11939	8421x	0.00020474317357585	5.38	361.659	{8421}	{nan}	0.0	non anotated	not interesting
11348	7647x	0.00015892149348706669	5.38	341.1457	{7647}	{nan}	0.0	non anotated	not interesting
1726	2788.0	0.003488342561354933	5.38	1011.5218	{13696, 16104, 13068, 16113}	{'[2M+H]+', '[M+Na]+', '[2M+Na]+', '[M+H]+'}	494.2667	non anotated	not interesting
1734	2801.0	0.0039630078493043865	5.38	583.2654	{14458, 14748}	{'[M+Na]+', '[M+H]+'}	560.2764	non anotated	specific non annotated
7919	3340x	5.836160297655437e-05	5.39	255.232	{3340}	{nan}	0.0	annotated	not interesting
1743	2812.0	0.0005030000070458188	5.4	297.2418	{3808, 4089, 5191}	{'[M-CO2+K]+', '[M+Na]+', '[M+H]+'}	274.2525	non anotated	not interesting
11853	8310x	0.0006642800682044308	5.4	358.6401	{8310}	{nan}	0.0	non anotated	not interesting
5574	14685x	0.0015218080026388199	5.41	577.2783	{14685}	{nan}	0.0	non anotated	not interesting
12069	8595x	0.0021285359841161917	5.41	367.6456	{8595}	{nan}	0.0	non anotated	specific non annotated
5995	15356x	0.0006626851112722631	5.41	656.2731	{15356}	{nan}	0.0	non anotated	not interesting
1748	2825.0	0.0001516921570979224	5.41	531.2726	{13490, 13973}	{'[M+Na]+', '[M+H]+'}	508.2827	non anotated	not interesting
1745	2820.0	0.03397470414875801	5.41	659.2819	{15371, 15345, 15251}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	636.2936	non anotated	specific non annotated
12290	8868x	0.0021187678038812425	5.41	379.1534	{8868}	{nan}	0.0	non anotated	specific non annotated
1752	2831.0	0.00017126294387927415	5.42	465.3354	{11112, 11965}	{'[M+Na]+', '[M+H]+'}	442.3458	non anotated	not interesting
5382	14418x	0.0005305675184555724	5.43	557.3098	{14418}	{nan}	0.0	non anotated	not interesting
1754	2834.0	0.007451803202840609	5.43	634.3577	{15235, 15110}	{'[M+NH4]+', '[M+H]+'}	616.3239	non anotated	specific non annotated
11837	8289x	0.0005156670446382905	5.43	357.6614	{8289}	{nan}	0.0	non anotated	not interesting
11577	7938x	0.00029057637783264247	5.43	348.6557	{7938}	{nan}	0.0	non anotated	not interesting
1753	2833.0	0.0001947909594147068	5.43	305.2478	{4440, 4443, 5732}	{'[M+Na]+', '[M+H]+'}	282.2571	annotated	not interesting
1755	2837.0	0.0002462283317616576	5.44	475.3783	{12390, 3154, 3155, 1204, 3156, 1851}	{'[M+Na]+', '[2M+Na]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	226.1951	annotated	not interesting
4622	13295x	7.576611065381611e-05	5.44	501.3216	{13295}	{nan}	0.0	non anotated	not interesting
9692	5589x	0.00012180103188033776	5.44	303.2324	{5589}	{nan}	0.0	annotated	not interesting
1764	2849.0	0.00042083329100342385	5.45	457.3322	{11674}	{'[M+NH4]+'}	439.2982	non anotated	not interesting
3916	12209x	0.0002920400391379122	5.45	471.3112	{12209}	{nan}	0.0	non anotated	not interesting
1770	2858.0	0.0002556912200421504	5.47	551.2991	{13933, 14319}	{'[M+Na]+', '[M+H]+'}	528.3097	non anotated	not interesting
1777	2871.0	0.00013548221393462615	5.49	300.2902	{5369, 4351}	{'[M+ACN+H]+', '[M+Na]+'}	258.2577	annotated	not interesting
1781	2876.0	0.00038274384848646864	5.5	537.2609	{14074, 13227, 12558}	{'[M+K]+', '[M-H2O+H]+', '[M+H]+'}	498.2982	non anotated	not interesting
1782	2877.0	0.0010742749249553654	5.5	363.2516	{8456, 8304, 6811, 7678, 5727}	{'[M+NH4]+', '[M+Na]+', '[2M+2H]2+', '[2M-2H2O+2H]2+', '[M-2H2O+H]+'}	340.262	non anotated	not interesting
8829	4533x	6.820483104705886e-05	5.51	285.2219	{4533}	{nan}	0.0	annotated	not interesting
8337	3912x	0.00014494846500814136	5.51	271.2425	{3912}	{nan}	0.0	non anotated	not interesting
2523	10359x	0.0010797197156711639	5.53	425.3784	{10359}	{nan}	0.0	annotated	not interesting
4924	13741x	0.00011164104394125268	5.53	519.2725	{13741}	{nan}	0.0	non anotated	not interesting
1796	2899.0	0.00041221305884628064	5.54	457.3679	{11698, 2219}	{'[2M-H2O+K]+', '[M+H]+'}	218.2059	annotated	not interesting
1793	2895.0	0.0008668520397954658	5.54	515.2785	{13644}	{'[M+H]+'}	514.2715	non anotated	not interesting
1797	2901.0	0.00029503865183207244	5.54	493.3287	{13024, 12230, 12843, 12238, 11477, 10718}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	470.3401	annotated	not interesting
2350	10142x	9.795192603396765e-05	5.54	421.3477	{10142}	{nan}	0.0	annotated	not interesting
4519	13154x	0.0024339175378229145	5.54	497.2904	{13154}	{nan}	0.0	non anotated	not interesting
3127	11133x	0.00012761262375887057	5.55	443.3885	{11133}	{nan}	0.0	annotated	not interesting
5242	14214x	0.00026995122848768953	5.55	545.2896	{14214}	{nan}	0.0	non anotated	not interesting
1801	2908.0	0.00010769886312172	5.55	679.2519	{15436, 15358, 15455}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	656.2629	non anotated	not interesting
1799	2905.0	0.00025801572532866855	5.55	317.2092	{6129, 4162, 6444, 5079}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	294.2199	annotated	not interesting
1798	2903.0	0.0007750224000681769	5.55	931.68	{13719, 10785, 12257, 11588, 9829, 16036, 11597, 13015, 12441, 12447}	{'[M-CO2+H]+', '[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M+K]+', '[M+ACN+Na]+'}	454.3452	annotated	not interesting
4899	13705x	8.420397053333097e-05	5.55	517.3523	{13705}	{nan}	0.0	non anotated	not interesting
10955	7136x	0.00019154457771049176	5.56	329.6625	{7136}	{nan}	0.0	non anotated	not interesting
3534	11678x	0.0017787335708419174	5.56	457.3317	{11678}	{nan}	0.0	non anotated	not interesting
9994	5957x	0.0003098212586254651	5.56	309.6832	{5957}	{nan}	0.0	non anotated	not interesting
8826	4530x	0.0001912486688513311	5.56	285.2218	{4530}	{nan}	0.0	non anotated	not interesting
1811	2922.0	0.00013995655674995362	5.56	329.3054	{7130, 2118}	{'[M+HFA+NH4]+', '[2M+Na]+'}	153.1572	non anotated	not interesting
3837	12105x	8.474475956021843e-05	5.57	469.2956	{12105}	{nan}	0.0	non anotated	not interesting
3808	1206x	9.127510330912784e-05	5.57	191.1797	{1206}	{nan}	0.0	annotated	not interesting
1828	2952.0	0.0026835706147334583	5.57	279.2323	{4254}	{'[M+HFA+NH4]+'}	215.1942	non anotated	not interesting
9965	5908x	9.850105997843925e-05	5.58	309.1483	{5908}	{nan}	0.0	non anotated	not interesting
2944	10889x	0.0005864149625183236	5.58	439.3577	{10889}	{nan}	0.0	annotated	not interesting
11263	7545x	0.00013495818809241913	5.59	338.6678	{7545}	{nan}	0.0	non anotated	not interesting
4857	13655x	0.001183385201960564	5.59	515.3012	{13655}	{nan}	0.0	non anotated	not interesting
1824	2946.0	0.0003885212228175445	5.59	335.2949	{7432, 6082}	{'[M+ACN+H]+', '[M+NH4]+'}	293.261	non anotated	not interesting
1823	2945.0	0.00011143582329056354	5.59	501.3914	{11849, 13317}	{'[M-H2O+H]+', '[M+Na]+'}	478.4024	annotated	not interesting
1830	2955.0	0.00021799369243246432	5.61	449.2679	{10406, 11311}	{'[M+Na]+', '[M+H]+'}	426.2782	non anotated	not interesting
1831	2956.0	7.905134503043424e-05	5.61	288.1803	{4675, 4677, 3085}	{'[M-2H2O+NH4]+', '[M+Na]+'}	265.1918	non anotated	not interesting
5448	14519x	0.00012619504287409407	5.62	565.3167	{14519}	{nan}	0.0	non anotated	not interesting
1838	2966.0	0.0022964633730323206	5.62	485.2649	{11882, 12702}	{'[M+Na]+', '[M+H]+'}	462.2767	non anotated	not interesting
1851	2986.0	0.0021417222516212247	5.64	497.2902	{10594, 13151}	{'[M-CO2+H]+', '[M+Na]+'}	474.2997	non anotated	not interesting
11441	7771x	9.400321710784617e-05	5.64	343.3008	{7771}	{nan}	0.0	non anotated	not interesting
2391	10189x	0.0002719111161700297	5.65	423.1809	{10189}	{nan}	0.0	non anotated	not interesting
10954	7135x	0.00019460456419844593	5.65	329.6625	{7135}	{nan}	0.0	non anotated	not interesting
12921	9659x	0.00041440595535990616	5.65	407.3681	{9659}	{nan}	0.0	non anotated	not interesting
1860	2995.0	0.0011344063472801173	5.66	533.2881	{13547, 14015}	{'[M+Na]+', '[M+H]+'}	510.2989	non anotated	not interesting
1869	3006.0	0.00013038688286418906	5.68	479.3507	{9832, 12510}	{'[M+HFA+Na]+', '[M+H]+'}	410.3559	annotated	not interesting
1857	2992.0	0.00013574832596500948	5.68	443.3888	{11138}	{'[2M+Na]+'}	210.1993	non anotated	not interesting
8741	4431x	0.00012317345767692928	5.69	283.2062	{4431}	{nan}	0.0	non anotated	not interesting
1872	3013.0	0.0031587002615180515	5.69	483.3831	{10353, 12665}	{'[M+Na]+', '[M-2H2O+H]+'}	460.393	annotated	not interesting
5285	14283x	0.00041195241417569384	5.7	549.2845	{14283}	{nan}	0.0	non anotated	not interesting
12568	9228x	0.00019122491489390777	5.7	393.3525	{9228}	{nan}	0.0	non anotated	not interesting
12596	925x	0.00012745498155140522	5.71	181.0498	{925}	{nan}	0.0	annotated	not interesting
5396	14439x	0.00012155916186374762	5.72	559.269	{14439}	{nan}	0.0	non anotated	not interesting
6210	15698x	0.0006099683372370433	5.72	757.4674	{15698}	{nan}	0.0	non anotated	not interesting
2596	10457x	9.88164064583418e-05	5.74	427.3579	{10457}	{nan}	0.0	non anotated	not interesting
1900	3056.0	0.0004088664027165722	5.75	439.3582	{10902}	{'[2M+Na]+'}	208.1835	annotated	not interesting
8609	4260x	0.0003235590298284417	5.76	279.2326	{4260}	{nan}	0.0	non anotated	not interesting
7923	3348x	0.0004177972418466737	5.77	255.2324	{3348}	{nan}	0.0	annotated	not interesting
7495	2791x	5.904614294174418e-05	5.77	237.2218	{2791}	{nan}	0.0	non anotated	not interesting
1893	3048.0	0.0004452671137711041	5.78	947.5477	{12704, 16068, 11885, 16015}	{'[2M+H]+', '[M+Na]+', '[2M+Na]+', '[M+H]+'}	462.2784	non anotated	not interesting
8831	4535x	0.0018289425814765733	5.79	285.2221	{4535}	{nan}	0.0	non anotated	not interesting
5053	13930x	0.0001887087445107883	5.8	529.2946	{13930}	{nan}	0.0	non anotated	not interesting
2979	10940x	0.00019578530797162552	5.8	440.3615	{10940}	{nan}	0.0	non anotated	not interesting
3113	11111x	0.00036504273512968005	5.8	443.3534	{11111}	{nan}	0.0	non anotated	not interesting
1905	3069.0	6.39966228311954e-05	5.8	341.2482	{864, 1533, 7671}	{'[M+ACN+H]+', '[M+NH4]+', '[2M+Na]+'}	159.13	annotated	not interesting
1906	3071.0	0.0001805313459280797	5.81	547.4369	{6099, 14262}	{'[2M+NH4]+', '[M+HFA+H]+'}	264.7031	non anotated	not interesting
1917	3085.0	0.00029979480347340124	5.82	469.3685	{9833, 12141}	{'[M+Na]+', '[M-2H2O+H]+'}	446.3782	annotated	not interesting
1940	3119.0	0.0005891819035992292	5.83	457.3682	{11705}	{'[M+H]+'}	456.3609	annotated	not interesting
5215	14171x	0.00011489461953993676	5.83	543.274	{14171}	{nan}	0.0	non anotated	not interesting
2349	10141x	0.00025284691215264886	5.84	421.3477	{10141}	{nan}	0.0	annotated	not interesting
5253	14236x	0.000626822447101315	5.84	546.3213	{14236}	{nan}	0.0	non anotated	not interesting
4520	13155x	0.0006454084517948244	5.84	497.2909	{13155}	{nan}	0.0	non anotated	not interesting
8696	4378x	0.0010262416583330125	5.84	282.2797	{4378}	{nan}	0.0	annotated	not interesting
2594	10453x	0.00011190941570083981	5.84	427.3577	{10453}	{nan}	0.0	non anotated	not interesting
12624	928x	0.00015178769201647154	5.85	181.0499	{928}	{nan}	0.0	annotated	not interesting
1913	3080.0	8.797148923742504e-05	5.85	121.1012	{86}	{'[M+NH4]+'}	103.0674	non anotated	not interesting
1935	3110.0	0.023183791916790753	5.86	353.2095	{7290, 7507, 6317, 8117}	{'[M+Na]+', '[M+NH4]+', '[M+K]+', '[M+H]+'}	314.2464	annotated	not interesting
7155	236x	0.00024813612436350147	5.86	139.1119	{236}	{nan}	0.0	non anotated	not interesting
1933	3107.0	0.00038360519745089745	5.86	496.3794	{12258, 10791, 11596, 13117, 12446}	{'[M+ACN+H]+', '[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+'}	454.3454	annotated	not interesting
6600	1696x	0.000278410486676831	5.86	206.6226	{1696}	{nan}	0.0	non anotated	not interesting
11848	8303x	0.0006670376431168512	5.86	358.296	{8303}	{nan}	0.0	non anotated	not interesting
11905	8382x	0.0005777084600502533	5.86	360.312	{8382}	{nan}	0.0	non anotated	not interesting
8003	3467x	0.0005015332707033053	5.86	259.191	{3467}	{nan}	0.0	non anotated	not interesting
2619	1047x	0.00022514060089666863	5.86	185.1174	{1047}	{nan}	0.0	non anotated	not interesting
6738	1863x	0.00012260052181573792	5.86	210.142	{1863}	{nan}	0.0	non anotated	not interesting
7578	2888x	0.0004375349467276532	5.86	241.1801	{2888}	{nan}	0.0	non anotated	not interesting
1942	3122.0	0.000379404245194475	5.87	395.3685	{9291, 2139}	{'[2M+H]+', '[M-H2O+K]+'}	197.1793	non anotated	not interesting
1945	3126.0	0.0014911516868462095	5.87	485.2668	{11884, 12703}	{'[M+Na]+', '[M+H]+'}	462.2777	non anotated	not interesting
4139	12559x	0.00042973380293135185	5.87	481.2957	{12559}	{nan}	0.0	non anotated	not interesting
1950	3132.0	8.098813890096121e-05	5.88	271.2425	{795, 3911}	{'[2M-CO2+H]+', '[M+NH4]+'}	157.1136	non anotated	not interesting
1951	3133.0	0.00015011839535365503	5.88	407.3684	{9664, 2601, 9661}	{'[2M+K]+', '[M+HFA+H]+'}	184.2013	non anotated	not interesting
2526	10362x	0.0020173869292071105	5.88	425.3786	{10362}	{nan}	0.0	annotated	not interesting
3128	11136x	0.0008857944384843777	5.88	443.3887	{11136}	{nan}	0.0	annotated	not interesting
12128	866x	0.000394041253206084	5.89	177.1642	{866}	{nan}	0.0	non anotated	not interesting
1958	3141.0	0.0008584541412944429	5.9	963.667	{13027, 11460, 12231, 16088, 12848, 16050, 13495, 11480}	{'[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M+K]+', '[M-H2O+H]+', '[2M+H]+'}	470.3396	annotated	not interesting
1959	3142.0	7.297254934223985e-05	5.9	287.2376	{2899, 4644}	{'[M+ACN+Na]+', '[M+NH4]+'}	223.2205	annotated	not interesting
1961	3144.0	0.00017326460975110154	5.9	436.3403	{10736, 9917, 9934, 9935}	{'[M-H2O+NH4]+', '[M+Na]+', '[M+H]+'}	413.3526	non anotated	not interesting
12153	8704x	0.00081161263497778	5.91	371.3164	{8704}	{nan}	0.0	non anotated	not interesting
11720	8143x	0.0003280819582322186	5.91	353.3059	{8143}	{nan}	0.0	non anotated	not interesting
3038	11020x	0.0009361889951736339	5.91	441.3733	{11020}	{nan}	0.0	annotated	not interesting
2445	10255x	0.00029410650648266286	5.92	423.3631	{10255}	{nan}	0.0	annotated	not interesting
1964	3148.0	0.0001935106831745613	5.92	425.2695	{10303}	{'[M+K]+'}	386.3071	non anotated	not interesting
6248	15747x	0.00023348004547871167	5.92	777.2907	{15747}	{nan}	0.0	non anotated	not interesting
3807	12069x	0.0008814589745070593	5.92	468.3189	{12069}	{nan}	0.0	non anotated	not interesting
3973	12307x	6.932989125591288e-05	5.92	473.3627	{12307}	{nan}	0.0	annotated	not interesting
12390	9007x	0.00010624986607662683	5.92	383.3321	{9007}	{nan}	0.0	non anotated	not interesting
2866	10789x	0.0003736791747078918	5.93	437.3425	{10789}	{nan}	0.0	annotated	not interesting
1974	3171.0	0.00024942885309391614	5.93	329.2074	{3621, 7094}	{'[M-CO2+H]+', '[M+Na]+'}	306.2191	non anotated	not interesting
1979	3180.0	0.0003770710254216764	5.93	353.2681	{7259, 8132, 6205}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	330.2779	non anotated	not interesting
8669	4345x	0.0007538382428059516	5.93	281.2481	{4345}	{nan}	0.0	annotated	not interesting
3539	11683x	0.0002852981187209651	5.94	457.368	{11683}	{nan}	0.0	annotated	not interesting
4071	1245x	0.00021379079641396762	5.95	193.086	{1245}	{nan}	0.0	annotated	not interesting
8540	4172x	0.0006544824917418864	5.96	277.2169	{4172}	{nan}	0.0	non anotated	not interesting
8339	3915x	0.0001643376637874186	5.96	271.2426	{3915}	{nan}	0.0	non anotated	not interesting
6958	2117x	0.00010808149367342141	5.96	217.1955	{2117}	{nan}	0.0	non anotated	not interesting
2607	10468x	0.00019338395778650241	5.97	427.3936	{10468}	{nan}	0.0	non anotated	not interesting
7920	3343x	0.0005456724681438806	5.97	255.2321	{3343}	{nan}	0.0	annotated	not interesting
13003	9755x	9.827170169595508e-05	5.97	409.3831	{9755}	{nan}	0.0	annotated	not interesting
1991	3198.0	0.0002056002344149482	5.98	439.358	{89, 10898}	{'[2M-2H2O+K]+', '[M+H+Na]2+'}	218.2061	annotated	not interesting
1992	3200.0	0.0002110390443243645	5.98	1303.5245	{15393, 15366, 15273, 16138, 16137}	{'[M+NH4]+', '[2M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+'}	640.2677	non anotated	not interesting
12567	9227x	5.592524532615026e-05	5.99	393.3525	{9227}	{nan}	0.0	non anotated	not interesting
4370	12906x	0.0003286755927615353	5.99	490.2957	{12906}	{nan}	0.0	non anotated	not interesting
1995	3203.0	0.0012384140372554378	5.99	443.3524	{11108, 1565}	{'[2M+H]+', '[M-2H2O+NH4]+'}	221.1697	annotated	not interesting
3533	11677x	0.0004682622704903758	5.99	457.3316	{11677}	{nan}	0.0	non anotated	not interesting
1996	3204.0	0.0011380183029533041	6.0	483.3824	{11850, 10356, 12663, 12471, 11135}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	460.3924	annotated	not interesting
12621	9285x	0.00011096371761847753	6.0	395.368	{9285}	{nan}	0.0	non anotated	not interesting
12934	9675x	0.0001498813099821706	6.0	408.3708	{9675}	{nan}	0.0	non anotated	not interesting
2000	3208.0	0.00013100910677646632	6.02	927.5775	{16022}	{'[M+NH4]+'}	909.5425	non anotated	not interesting
2003	3213.0	0.0001680593616154474	6.02	209.1534	{1826}	{'[2M+HFA+2H]2+'}	185.1445	non anotated	not interesting
10201	6212x	0.0003719860704860854	6.03	313.6678	{6212}	{nan}	0.0	non anotated	not interesting
8921	4645x	0.00014701224663229024	6.03	287.2376	{4645}	{nan}	0.0	annotated	not interesting
5810	1502x	0.03264698770100794	6.03	201.0907	{1502}	{nan}	0.0	non anotated	not interesting
2002	3211.0	0.0025897712584891895	6.03	951.5752	{16074, 16026}	{'[M+Na]+', '[M+H]+'}	928.5864	non anotated	not interesting
6882	2027x	0.0036336817987106342	6.03	215.1064	{2027}	{nan}	0.0	non anotated	not interesting
8677	4357x	0.0002298394270730518	6.03	281.6457	{4357}	{nan}	0.0	non anotated	not interesting
9160	4931x	0.00017173693689073263	6.03	293.1541	{4931}	{nan}	0.0	non anotated	not interesting
7961	3390x	0.0018075537226525148	6.03	257.154	{3390}	{nan}	0.0	non anotated	not interesting
7563	2866x	0.00032307622076983974	6.03	241.1219	{2866}	{nan}	0.0	non anotated	not interesting
9602	5490x	0.0002889784982045257	6.03	302.1593	{5490}	{nan}	0.0	non anotated	not interesting
5598	1471x	0.00032968202141889187	6.03	200.083	{1471}	{nan}	0.0	non anotated	not interesting
1997	3205.0	0.00016415132781499452	6.03	251.2007	{3225}	{'[2M-2H2O+K]+'}	124.1285	annotated	not interesting
3780	1202x	0.00020800153946190993	6.03	191.1796	{1202}	{nan}	0.0	annotated	not interesting
4508	13139x	0.0003865308555917362	6.04	497.2892	{13139}	{nan}	0.0	non anotated	not interesting
12639	930x	0.00010283213709069914	6.04	181.05	{930}	{nan}	0.0	non anotated	not interesting
8096	3608x	0.0031010309002054708	6.04	263.2009	{3608}	{nan}	0.0	non anotated	not interesting
3377	11452x	0.0002309939483956079	6.04	453.3002	{11452}	{nan}	0.0	non anotated	not interesting
2004	3216.0	0.0012107520178203063	6.04	487.282	{11888, 12794}	{'[M+ACN+H]+', '[M+NH4]+'}	445.2505	non anotated	not interesting
2006	3220.0	0.0006613317563488523	6.04	405.2798	{2931, 2268, 9557}	{'[2M+2H]2+', '[2M-2H2O+H]+', '[M+Na]+'}	220.1471	non anotated	not interesting
4137	12554x	0.0006558168886375199	6.05	481.2951	{12554}	{nan}	0.0	non anotated	not interesting
3036	11018x	0.0006274760758893686	6.05	441.3731	{11018}	{nan}	0.0	annotated	not interesting
2946	10895x	0.0022221347576558523	6.05	439.3578	{10895}	{nan}	0.0	annotated	not interesting
2865	10786x	0.0005009780431070482	6.06	437.3424	{10786}	{nan}	0.0	annotated	not interesting
3554	11706x	0.0003869936063798773	6.06	457.3683	{11706}	{nan}	0.0	annotated	not interesting
2017	3238.0	0.000137923883782397	6.07	427.3579	{10456, 2116}	{'[2M-CO2+K]+', '[M+H]+'}	216.1903	non anotated	not interesting
3571	11724x	9.629453174007861e-05	6.08	458.3723	{11724}	{nan}	0.0	non anotated	not interesting
