row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,
14134,437.3418143419874,6.323599,,,,460,,,,,,,49971.82,79688.04,0,0,42872.457,86187.83,64151.312,0,69882.43,0,0,0,303326.66,79933.875,61220.715,0,0,0,0,0,35247.617,25011.229,534530.75,34252.094,186568.44,315304.9,105825.48,165876.2,96652.79,130294.62,0,0,0,148242.86,73341.93,0,0,0,156052.83,210480.81,123543.266,135228.72,0,0,0,0,53580.316,0,0,0,116365.96,21529.924,0,0,0,502303.44,59256.176,0,0,680970.1,109844.52,0,47416.21,0,0,1636162.6,231651.03,274324.12,1245010.9,120122.94,0,242087.58,873969.6,505933.5,210058.9,158611.42,2964458.5,151318.66,
14135,521.3447769542731,6.3242335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36064.54,0,0,0,0,35593.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14136,609.4375488835374,6.325383,,,,55,1728,[M+H]+,,1,14130,608.4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95807.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14137,263.20084841383107,6.3265667,,,,368,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139011.0,0,0,0,0,0,0,0,0,0,0,0,0,
14138,674.4845809713245,6.3268995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90014.25,0,0,0,100553.805,64434.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93415.484,94405.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14139,290.1956562845725,6.326967,,,,370,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157094.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45519.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38966.04,0,0,0,0,
14140,247.24286283833635,6.327171,,,,347,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74706.22,0,0,0,0,0,0,0,0,0,0,0,72040.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20663.99,0,0,0,0,0,0,0,95131.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14141,383.2959938098287,6.3272,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187752.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14142,520.3777994349194,6.3272,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185628.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14143,171.1019711488941,6.327783,,,,,,,,,,,0,0,0,50984.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14144,351.2519627320271,6.3282776,,,,347,1733,[M+H]+,,1,14151,350.2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58664.883,0,0,0,0,0,0,0,0,0,0,0,110565.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62070.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14145,201.16355364832572,6.3283334,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52941.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140111.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14146,177.16399660681608,6.329042,,,,,,,,,,,0,0,0,0,0,0,0,114341.43,0,0,0,0,50539.582,0,0,0,0,0,0,0,0,50282.816,0,0,42445.277,163309.64,0,0,27071.629,16477.764,0,0,0,0,95904.15,0,0,0,0,0,29354.87,0,0,0,0,0,0,0,0,0,0,0,117009.1,0,0,0,0,0,28260.285,275179.47,0,37576.156,0,0,0,40898.8,0,0,196922.1,0,0,0,0,0,0,31139.053,26029.355,0,
14147,411.32711094253074,6.3291574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,49809.24,49187.992,0,0,0,0,0,0,0,0,73406.35,0,0,0,0,0,0,0,0,0,0,0,128684.2,0,0,0,0,90518.01,422320.97,37929.504,0,0,0,0,60706.547,121647.29,0,0,0,93718.484,0,0,0,256735.14,0,0,0,0,0,0,39017.293,0,0,0,0,0,0,0,0,27557.645,0,42404.555,0,0,0,0,
14148,521.3608972672212,6.3293834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158327.5,0,0,0,0,0,0,0,0,76635.88,0,0,0,0,0,0,0,0,0,
14149,283.2636227973427,6.3295865,,,,347,,,,,,,169243.66,479256.0,907972.44,367597.1,681039.94,1539310.4,650810.94,463744.56,623964.25,358433.88,1679987.2,1517134.6,80474.3,953662.9,552927.56,841127.8,363088.56,212400.27,1507619.6,4773902.0,1584011.2,1264402.2,541376.0,1031311.0,1382795.4,144824.34,888135.6,959456.06,3343542.2,1509309.0,536797.4,4731711.0,506099.0,102125.516,151418.47,2019231.6,1316341.0,2435676.2,1153787.2,810700.6,318086.16,462543.03,547918.44,2409113.5,3873224.5,65310.008,473994.94,906080.25,0,0,121062.99,1314569.1,1686432.4,1785221.6,769193.56,222019.2,561539.44,1059159.5,949325.75,619354.4,756303.75,5956955.0,2471116.0,362323.75,1147226.8,1399825.5,417260.44,719319.4,845807.6,1698918.2,1749800.6,192739.39,489395.47,1451669.9,227131.55,570650.25,1164165.9,1541110.1,
14150,340.2857855634751,6.3298116,,,,347,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56820.79,0,0,0,0,0,0,0,0,58045.58,18368.844,0,90770.59,0,0,0,24526.908,0,0,0,0,0,0,0,30765.125,58931.8,0,0,0,0,0,0,0,0,19794.086,0,0,0,0,0,0,0,53639.92,39636.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14151,324.2903752896464,6.3299522,,,,347,1733,[M-CO2+NH4]+,,2,14144;14151,350.2455,0,0,86657.93,0,62517.652,171952.05,0,0,66074.94,0,167775.95,158146.17,0,100027.484,0,88695.54,0,0,160382.28,504302.75,170456.66,125696.5,0,115618.3,152483.1,0,94073.33,93562.38,391822.56,141831.11,56801.242,606897.94,0,0,0,202796.8,127359.31,281670.62,116092.45,75774.46,0,36302.004,0,275843.72,468112.22,0,0,74479.04,0,0,0,122960.875,171447.08,177700.97,63890.383,15015.117,0,97008.34,68003.82,57220.69,79737.84,649910.2,285786.97,0,121147.28,149073.33,33351.094,67989.59,87830.805,176325.03,161465.8,0,0,158649.19,0,0,122190.87,161067.2,
14152,265.25303398525176,6.330073,,,,347,,,,,,,0,0,129048.19,0,86026.85,219394.72,86589.086,58145.324,81172.31,0,218837.77,217549.38,0,132106.12,68246.26,106202.95,0,0,203130.25,731068.4,228127.11,190181.05,74233.12,138792.64,202742.66,0,127238.16,133990.14,505859.12,187854.08,72119.94,710788.9,67882.58,0,0,280416.1,174761.22,347487.62,161089.66,114303.44,0,56989.125,68528.55,344228.9,565416.1,0,0,104262.56,0,0,0,185222.36,253812.36,247326.97,112014.93,0,0,158737.48,111007.3,91530.15,103450.98,987600.44,345236.9,44750.812,164031.6,226951.83,52701.055,98657.94,126864.14,262583.9,248899.77,0,65933.32,222840.23,0,75607.26,171744.86,213247.95,
14153,421.3101679888247,6.3302584,,,,604,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42672.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74574.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14154,245.22765505634143,6.3310833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,72095.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14155,284.2676195899604,6.331508,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328107.16,0,0,0,200663.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14156,549.2501841467069,6.3315225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144440.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275624.34,0,0,0,0,185924.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14157,352.3216149065294,6.3322635,,,,668,,,,,,,0,0,46031.715,0,0,0,0,49900.695,0,0,0,0,0,0,0,0,0,0,0,0,0,119461.59,0,0,129971.42,0,0,0,0,0,0,0,0,0,0,0,0,0,114105.664,0,0,53183.203,0,0,0,0,0,0,0,0,0,0,0,51179.375,0,0,0,0,0,0,47470.7,93229.9,73655.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14158,247.16896467821985,6.3324986,,,,1000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112245.49,41143.715,0,0,0,0,54228.887,0,0,0,0,0,0,0,0,0,0,0,0,43517.16,71973.12,0,0,0,0,0,0,0,0,344412.25,140754.75,0,0,137246.72,0,0,127110.234,39939.12,0,
14159,568.3064625406518,6.33295,,,,1113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561754.25,
14160,569.3102478291538,6.33295,,,,1113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186273.25,
14161,621.2211145597212,6.33295,,,,1113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141331.36,
14162,395.3680928289344,6.3333898,,,,,,,,,,,47381.258,34195.96,266994.56,38941.97,282271.47,96042.34,204083.86,242142.67,26219.62,100608.54,121689.0,94685.664,0,170606.78,0,33819.758,28013.162,95870.875,0,199954.28,40604.246,346599.78,106400.484,57605.355,228106.69,452102.62,211311.36,219605.7,230406.23,104477.555,219032.03,0,0,0,251015.14,400200.8,74616.66,198782.05,394390.88,129216.055,79315.086,203696.05,98059.67,58714.47,74660.11,50317.17,56808.21,62035.758,0,0,338428.94,20720.502,0,839244.0,392056.2,408062.84,86030.51,405819.47,383197.2,373061.7,542524.25,396846.72,215389.39,0,337403.38,0,82347.39,121435.14,24650.727,61132.465,0,90463.01,127900.234,348258.0,50139.32,40367.504,0,0,
14163,343.26273198300095,6.3340664,,,,766,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102437.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38587.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139789.84,0,
14164,203.10649796509685,6.3340836,,,,1205,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76484.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14165,501.4308125692928,6.3340836,,,,1205,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50229.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14166,293.24825165619825,6.3355746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,135471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116512.05,0,0,0,0,0,0,0,0,0,0,0,0,17019.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24063.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14167,531.368980958891,6.3360996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,33156.61,169195.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14168,525.393756307195,6.3362083,,,,787,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105271.81,0,0,0,0,0,0,0,0,219202.3,0,0,0,0,0,0,0,0,0,
14169,513.35677015812,6.33639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49004.293,0,0,0,0,0,57320.92,0,35739.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114246.78,0,0,0,0,0,0,0,62727.875,0,
14170,442.37655747389357,6.3370333,,,,,,,,,,,0,0,0,0,0,0,0,233694.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14171,471.38307106025815,6.337872,,,,,,,,,,,0,0,71448.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34637.465,0,74315.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14172,343.30100747028536,6.338117,,,,1487,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24670.098,0,0,0,0,0,0,0,0,0,0,0,93684.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69744.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14173,411.36288380087285,6.338596,,,,,,,,,,,0,0,142255.73,412435.56,0,0,0,116047.555,0,140150.11,0,58020.54,0,157342.83,72016.29,470792.4,0,39856.0,18164.51,182713.64,34169.656,171438.45,163101.6,46687.055,137295.39,228985.5,208453.11,242243.08,110856.09,39450.73,178931.73,0,0,0,86039.45,169337.42,487876.47,101996.94,231077.16,90861.16,0,191137.92,0,45592.92,45468.55,0,27441.629,0,0,0,0,94424.28,0,379398.8,281208.62,191156.58,0,254836.38,0,266510.7,435613.38,167928.7,110521.984,0,169020.47,0,0,122465.74,59043.465,43984.52,0,0,0,219196.88,0,55058.09,0,18130.348,
14174,109.1012100344139,6.3392444,,,,61,1738,[M+ACN+2H]2+,,2,14229;14174,175.1612,0,0,0,0,0,0,0,48674.496,0,0,42066.89,0,73735.58,62289.14,20440.36,30262.328,0,0,0,23349.88,0,0,66247.63,0,34522.695,150912.64,0,35116.184,0,20230.04,0,0,0,0,0,0,0,0,27874.09,0,0,36125.863,53311.586,14618.982,0,39500.15,0,0,0,0,32970.816,0,72135.484,0,0,0,62725.332,0,64054.145,323070.28,54001.668,0,0,0,0,0,0,0,831123.1,0,0,0,0,29136.332,0,0,0,0,
14175,518.4060950749898,6.3392167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57312.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14176,151.14827864664514,6.3396277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,89865.766,0,176503.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59765.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65703.75,0,0,0,0,0,0,0,0,67515.44,0,0,166429.39,0,0,0,0,0,0,
14177,463.3789224322183,6.339717,,,,82,1729,[M+H]+,,1,14103,462.3716,49127.49,67976.984,64645.23,0,41860.785,0,672565.3,85770.03,0,91675.18,93475.15,29117.586,0,171162.11,0,90779.055,0,26021.05,0,310793.16,0,0,0,152141.06,31721.848,0,469620.5,82062.336,96829.234,0,55768.9,0,0,0,288231.6,96195.55,109145.66,99915.266,52578.984,0,26115.73,0,105703.07,154095.88,0,0,0,250491.45,0,0,41799.55,38972.93,85480.31,100972.31,119307.51,90814.9,390268.16,85505.84,1569681.4,0,46142.727,85276.234,125048.766,0,209318.42,0,50013.797,115909.914,0,38395.47,0,47032.31,0,63623.8,0,0,0,0,
14178,535.3624683873497,6.3398,,,,693,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130591.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14179,147.04383669047908,6.34,,,,359,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76655.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14180,241.19556271729851,6.34,,,,359,1734,[M+NH4]+,,2,14180;14182,223.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72624.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14181,259.2063278952972,6.34,,,,359,1735,[M+H]+,,2,14185;14181,258.1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281002.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14182,403.33713723362564,6.34,,,,359,1734,[2M-CO2+H]+,,2,14180;14182,223.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143284.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14183,447.2539074335371,6.34,,,,359,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293953.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14184,567.3850249229748,6.34,,,,359,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54589.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14185,585.3953082277912,6.34,,,,359,1735,[2M+HFA+Na]+,,2,14181;14185,258.1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142891.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14186,615.4061256895938,6.34,,,,359,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129540.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14187,350.34235072951617,6.34075,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86793.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14188,309.27947710144514,6.3413167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36248.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
