id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2661_P10_SIRIUS_2939	C15H22O4	[M - H2O + H]+	C15H20O3	Terpenoids	0.9980393052101135	Sesquiterpenoids	0.9652373194694519	Drimane sesquiterpenoids	0.3669392168521881	Sesquiterpenoids	0.5215692520141602			Sesquiterpenoids	0.5215692520141602	Prenol lipids	0.7334103584289551	Lipids and lipid-like molecules	0.6899480223655701	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Sesquiterpenoids; Secondary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2267_P10_SIRIUS_2506	C24H24N4O5S	[M - H2O + H]+	C24H22N4O4S	Alkaloids	0.9895399212837219	Peptide alkaloids	0.5120048522949219	Imidazole alkaloids	0.04257817938923836	Amino acids and derivatives	0.697131335735321	Amino acids and derivatives	0.697131335735321	Amino acids, peptides, and analogues	0.6846066117286682	Carboxylic acids and derivatives	0.7683409452438354	Organic acids and derivatives	0.9388197660446167	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Pyrroles; Alcohols and polyols; Anisoles; Lactams; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Diazines; Tertiary carboxylic acid amides; Pyrroloindoles; Carbonyl compounds; Phenol ethers; Benzenoids; Amines; Indoles; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2267_P10_SIRIUS_2506	C24H22N4O4S	[M + H]+	C24H22N4O4S	Alkaloids	0.9895399212837219	Peptide alkaloids	0.5120048522949219	Imidazole alkaloids	0.04257817938923836	Indoles	0.8881499171257019			Indoles	0.8881499171257019	Indoles and derivatives	0.9233292937278748	Organoheterocyclic compounds	0.9999693632125854	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrroles; Alkyl aryl ethers; Anisoles; Lactams; Indoles and derivatives; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioethers; Carbonyl compounds; Phenol ethers; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Indoles; Sulfenyl compounds; Dialkylthioethers; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2922_P10_SIRIUS_3234	C19H24O3	[M + H]+	C19H24O3	Terpenoids	0.9489755630493164	Meroterpenoids	0.6224969029426575	Polyprenylated cyclic polyketides (Hop meroterpenoids)	0.0861867144703865	Hydroxybenzaldehydes	0.6315377950668335	Aldehydes	0.856869101524353	Carbonyl compounds	0.9981762170791626	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Ketones; Aldehydes; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; Aryl-aldehydes; Cyclic ketones; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
2787_P10_SIRIUS_3074	C15H24O4	[M - H2O + H]+	C15H22O3	Terpenoids	0.9952115416526794	Sesquiterpenoids	0.9677655100822449	Eremophilane sesquiterpenoids	0.1367158442735672	Cyclic alcohols and derivatives	0.5837925672531128	Cyclic alcohols and derivatives	0.5837925672531128	Alcohols and polyols	0.9722747802734375	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2787_P10_SIRIUS_3074	C15H22O3	[M + H]+	C15H22O3	Terpenoids	0.9952115416526794	Sesquiterpenoids	0.9677655100822449	Eremophilane sesquiterpenoids	0.1367158442735672	Sesquiterpenoids	0.6468506455421448			Sesquiterpenoids	0.6468506455421448	Prenol lipids	0.7923687100410461	Lipids and lipid-like molecules	0.7371711730957031	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2383_P10_SIRIUS_2632	C19H26O4	[M + H]+	C19H26O4	Polyketides	0.5355567336082458	Meroterpenoids	0.4430307447910309	Prenylated,geranylated phloroglucinols	0.8797724843025208	Benzoyl derivatives	0.6205853223800659			Benzoyl derivatives	0.6205853223800659	Benzene and substituted derivatives	0.840696394443512	Benzenoids	0.9881108999252319	Organic compounds; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3061_P10_SIRIUS_3406	C40H72O16	[M - H2O + H]+	C40H70O15	Polyketides	0.9763756990432739	Macrolides	0.7054402828216553	Macrolide lactones	0.9068005681037903	Macrolides and analogues	0.6158016920089722					Macrolides and analogues	0.6158016920089722	Phenylpropanoids and polyketides	0.5113415718078613	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hemiacetals; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3061_P10_SIRIUS_3406	C40H70O15	[M + H]+	C40H70O15	Polyketides	0.9763756990432739	Macrolides	0.7054402828216553	Macrolide lactones	0.9068005681037903	Macrolides and analogues	0.6158016920089722					Macrolides and analogues	0.6158016920089722	Phenylpropanoids and polyketides	0.5113415718078613	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3185_P10_SIRIUS_3572	C19H26O6	[M - H2O + H]+	C19H24O5	Shikimates and Phenylpropanoids	0.902831494808197	Coumarins	0.9644859433174133	Simple coumarins	0.9643034934997559	Coumarins and derivatives	0.9903647303581238					Coumarins and derivatives	0.9903647303581238	Phenylpropanoids and polyketides	0.850710928440094	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Phenol ethers; Benzenoids; 1,2-diols; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3185_P10_SIRIUS_3572	C19H24O5	[M + H]+	C19H24O5	Shikimates and Phenylpropanoids	0.902831494808197	Coumarins	0.9644859433174133	Simple coumarins	0.9643034934997559	Benzopyrans	0.8814198970794678					Benzopyrans	0.8814198970794678	Organoheterocyclic compounds	0.8181678056716919	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2662_P10_SIRIUS_2940	C29H34O9	[M + H]+	C29H34O9	Polyketides	0.9182416200637817	Meroterpenoids	0.7769203782081604	Tetraketide meroterpenoids	0.5182409882545471	Benzoic acids and derivatives	0.5163958072662354			Benzoic acids and derivatives	0.5163958072662354	Benzene and substituted derivatives	0.7237908244132996	Benzenoids	0.7744080424308777	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Alcohols and polyols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2269_P10_SIRIUS_2508	C32H27N5O8	[M + H]+	C32H27N5O8	Alkaloids	0.3773125112056732	Anthranilic acid alkaloids	0.321624219417572	Isoquinoline alkaloids	0.048490822315216064	Alpha amino acids and derivatives	0.7311735153198242	Amino acids and derivatives	0.5081062316894531	Amino acids, peptides, and analogues	0.4943537712097168	Carboxylic acids and derivatives	0.9059908986091614	Organic acids and derivatives	0.9625270366668701	Organic compounds; Organoheterocyclic compounds; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Nitriles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Azolidines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
2788_P10_SIRIUS_3075	C22H38N6O7	[M + H]+	C22H38N6O7	Amino acids and Peptides	0.9742189645767212	Oligopeptides	0.5886301398277283	Cyclic peptides	0.8563550114631653	Peptides	0.9325020909309387	Peptides	0.9325020909309387	Amino acids, peptides, and analogues	0.8713929653167725	Carboxylic acids and derivatives	0.9704054594039917	Organic acids and derivatives	0.9997883439064026	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Epoxides; Lactams; Phenylpropanoids and polyketides; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Heterocyclic fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2522_P10_SIRIUS_2784	C14H21N5O3S	[M + Na]+	C14H21N5O3S	Alkaloids	0.906140148639679	Histidine alkaloids	0.13162186741828918	Simple amide alkaloids	0.1389818787574768	Indoles and derivatives	0.5810494422912598					Indoles and derivatives	0.5810494422912598	Organoheterocyclic compounds	0.9906576871871948	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrroles; Imines; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Sulfonyls; Carbonyl compounds; Substituted pyrroles; Acylguanidines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3064_P10_SIRIUS_3409	C19H26O3	[M + H]+	C19H26O3	Terpenoids	0.8495701551437378	Diterpenoids	0.3925764560699463	Cannabinoids	0.21996231377124786	Hydroxybenzaldehydes	0.9296308159828186	Aldehydes	0.972576916217804	Carbonyl compounds	0.9979559183120728	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Ketones; Aldehydes; Phenols; Organic acids and derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
2270_P10_SIRIUS_2509	C16H26O3	[M - H2O + H]+	C16H24O2	Terpenoids	0.9876410365104675	Sesquiterpenoids	0.9610001444816589	Caryophyllane sesquiterpenoids	0.28298264741897583	Prenol lipids	0.7616550326347351					Prenol lipids	0.7616550326347351	Lipids and lipid-like molecules	0.7984722852706909	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2270_P10_SIRIUS_2509	C16H24O2	[M + H]+	C16H24O2	Terpenoids	0.9876410365104675	Sesquiterpenoids	0.9610001444816589	Caryophyllane sesquiterpenoids	0.28298264741897583	Sesquiterpenoids	0.6798291802406311			Sesquiterpenoids	0.6798291802406311	Prenol lipids	0.7616550326347351	Lipids and lipid-like molecules	0.7984722852706909	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Prenol lipids; Organooxygen compounds; Monocarboxylic acids and derivatives; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2385_P10_SIRIUS_2634	C16H16O8S	[M + H]+	C16H16O8S	Polyketides	0.6009747982025146	Coumarins	0.3313308358192444	Zearalenones	0.2175135612487793	Anisoles	0.5487023591995239			Anisoles	0.5487023591995239	Phenol ethers	0.40051335096359253	Benzenoids	0.9984613656997681	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lactones; Phenols; Anisoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Carboxylic acid esters; Gamma butyrolactones; Carbonyl compounds; Benzenoids; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
2927_P10_SIRIUS_3240	C18H30O4	[M + H]+	C18H30O4	Fatty acids	0.951469361782074	Octadecanoids	0.7955166101455688	Other Octadecanoids	0.8788924813270569	Long-chain fatty acids	0.8571407198905945	Long-chain fatty acids	0.8571407198905945	Fatty acids and conjugates	0.9921058416366577	Fatty Acyls	0.999319314956665	Lipids and lipid-like molecules	0.9994351267814636	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Organic hydroperoxides; Enones; Epoxy fatty acids; Carbonyl compounds; Heterocyclic fatty acids; Peroxols; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Alkyl hydroperoxides; Organic oxygen compounds; Chemical entities
2927_P10_SIRIUS_3240	C18H32O5	[M - H2O + H]+	C18H30O4	Fatty acids	0.951469361782074	Octadecanoids	0.7955166101455688	Other Octadecanoids	0.8788924813270569	Lineolic acids and derivatives	0.5497128963470459			Lineolic acids and derivatives	0.5497128963470459	Fatty Acyls	0.999319314956665	Lipids and lipid-like molecules	0.9994351267814636	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3186_P10_SIRIUS_3573	C19H31N3O2S	[M + Na]+	C19H31N3O2S	Alkaloids	0.947385311126709	Ornithine alkaloids	0.2396150827407837	Simple amide alkaloids	0.3659544289112091	Amino acids and derivatives	0.9627205729484558	Amino acids and derivatives	0.9627205729484558	Amino acids, peptides, and analogues	0.9615018963813782	Carboxylic acids and derivatives	0.9857773184776306	Organic acids and derivatives	0.9958029389381409	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2523_P10_SIRIUS_2785	C16H14O6	[M + H]+	C16H14O6	Shikimates and Phenylpropanoids	0.6332188248634338	Xanthones	0.2893698513507843	Aurones	0.18743562698364258	1-benzopyrans	0.6991369128227234			1-benzopyrans	0.6991369128227234	Benzopyrans	0.8239096403121948	Organoheterocyclic compounds	0.9756383895874023	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Phenol ethers; Benzenoids; 1-benzopyrans; Aryl ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
3065_P10_SIRIUS_3410	C41H87N3	[M + H]+	C41H87N3	Alkaloids	0.649284839630127	Steroids	0.03645116835832596	Steroidal alkaloids	0.07120198756456375	Steroidal alkaloids	0.7015399932861328			Steroidal alkaloids	0.7015399932861328	Steroids and steroid derivatives	0.8478137254714966	Lipids and lipid-like molecules	0.8189516067504883	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Prenol lipids; Organonitrogen compounds; Trialkylamines; Amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
2928_P10_SIRIUS_3241	C25H36O2	[M + H]+	C25H36O2	Terpenoids	0.9928186535835266	Apocarotenoids	0.7565773129463196	Apocarotenoids (Î²-)	0.5412368178367615	Diterpenoids	0.8462591171264648			Diterpenoids	0.8462591171264648	Prenol lipids	0.9905373454093933	Lipids and lipid-like molecules	0.9927632212638855	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2789_P10_SIRIUS_3077	C21H36N7O6P3S8	[M + H]+	C21H36N7O6P3S8	Amino acids and Peptides	0.9532674551010132	Small peptides	0.14308106899261475	Dipeptides	0.00871359184384346	Alpha amino acid amides	0.6833774447441101	Amino acids and derivatives	0.6189260482788086	Amino acids, peptides, and analogues	0.7666664123535156	Carboxylic acids and derivatives	0.9907861948013306	Organic acids and derivatives	0.9995438456535339	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Thiols; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2664_P10_SIRIUS_2942	C14H18ClNO3	[M + Na]+	C14H18ClNO3	Alkaloids	0.7307901382446289	Lysine alkaloids	0.20178724825382233	Simple amide alkaloids	0.4379924237728119	Carbamic acids and derivatives	0.5169050693511963	Amino acids and derivatives	0.6979547142982483	Amino acids, peptides, and analogues	0.6990571618080139	Carboxylic acids and derivatives	0.9865792393684387	Organic acids and derivatives	0.9953422546386719	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Carboxylic acids; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2524_P10_SIRIUS_2786	C22H25NO5	[M + H]+	C22H25NO5	Alkaloids	0.9603391885757446	Tetramate alkaloids	0.3840758204460144	Simple tetramate alkaloids	0.7393643856048584	Pyrrolidine-2-ones	0.946113109588623	Pyrrolidine-2-ones	0.946113109588623	Pyrrolidones	0.8983914256095886	Pyrrolidines	0.9929271340370178	Organoheterocyclic compounds	0.999968409538269	Organic compounds; Organoheterocyclic compounds; Ketones; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acid esters; Enones; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Pyrrolidine-2-ones; Pyrrolidine-3-ones; Alpha,beta-unsaturated carbonyl compounds; Methyl esters; N-alkylpyrrolidines; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3066_P10_SIRIUS_3411	C27H22Cl2N4O5S	[M + K]+	C27H22Cl2N4O5S	Amino acids and Peptides	0.19372734427452087	Anthranilic acid alkaloids	0.08245384693145752	Cyclic peptides	0.11087987571954727	Alpha amino acids and derivatives	0.9637539386749268	Amino acids and derivatives	0.9873643517494202	Amino acids, peptides, and analogues	0.9894974231719971	Carboxylic acids and derivatives	0.9694854021072388	Organic acids and derivatives	0.9965871572494507	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Sulfonyls; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2271_P10_SIRIUS_2510	C23H32O8	[M - H2O + H]+	C23H30O7	Polyketides	0.9599505066871643	Linear polyketides	0.8941735625267029	Linear polyenes	0.5811859369277954	Alkyl aryl ethers	0.9303762316703796	Alkyl aryl ethers	0.9303762316703796	Ethers	0.9873474836349487	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Epoxides; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2271_P10_SIRIUS_2510	C23H30O7	[M + H]+	C23H30O7	Polyketides	0.9599505066871643	Linear polyketides	0.8941735625267029	Linear polyenes	0.5811859369277954	Alkyl aryl ethers	0.9303762316703796	Alkyl aryl ethers	0.9303762316703796	Ethers	0.9873474836349487	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Epoxides; Ethers; Organic acids and derivatives; Organooxygen compounds; Dioxanes; Pyranones and derivatives; 1,4-dioxanes; Acetals; Tertiary alcohols; Vinylogous esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2386_P10_SIRIUS_2635	C15H22O	[M + H]+	C15H22O	Terpenoids	0.9974110722541809	Sesquiterpenoids	0.9541972875595093	Cadinane sesquiterpenoids	0.2039661854505539	Sesquiterpenoids	0.9201083183288574			Sesquiterpenoids	0.9201083183288574	Prenol lipids	0.9722179770469666	Lipids and lipid-like molecules	0.9638427495956421	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2386_P10_SIRIUS_2635	C15H24O2	[M - H2O + H]+	C15H22O	Terpenoids	0.9974110722541809	Sesquiterpenoids	0.9541972875595093	Cadinane sesquiterpenoids	0.2039661854505539	Prenol lipids	0.9722179770469666					Prenol lipids	0.9722179770469666	Lipids and lipid-like molecules	0.9638427495956421	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
